เดือน,ประเภท,ยี่ห้อ,แบบรถ,จำนวน,ประเภทรถ (ต้นทาง)
2022-04,RY1,FORD,FORD RANGER iFBW9B4,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FORD,FORD RANGER iJBT9AR,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FORD,FORD RANGER iJBW9B4,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FORD,MUSTANG,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FORD,MUSTANG 2.3 ECOBOOST FASTBACK,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FORD,MUSTANG 2.3 ECOBOOST PREMIUM,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FORD,MUSTANG 2.3L ECOBOOST FASTBACK,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FORD,MUSTANG 5.0 GT FASTBACK,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FORD,MUSTANG 5.0L V8 GT,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FORD,MUSTANG ECOBOOST,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FORD,MUSTANG ECOBOOST PREMIUM,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FORD,MUSTANG MACH-E AWD,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FORD,RANGER,1429,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FORD,RANGER RAPTOR,77,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FORD,Territory,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,FOTON,TUNLAND DC 4X2 S,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HAVAL,H6 HEV PRO,84,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HAVAL,H6 HEV ULTRA,276,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HAVAL,JOLION HYBRID,246,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,ACCORD,352,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,ACCORD HYBRID,24,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,BR-V,78,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,BRIO,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,BRIO AMAZE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,CITY,2251,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,CITY HATCHBACK,1873,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,CIVIC,1424,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,CR-V,228,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,E ADVANCE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,HR-V,1267,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,JAZZ,372,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,JAZZ'15,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,MOBILIO,9,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,N BOX CUSTOM L TURBO,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,N BOX L TURBO,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,NSX HYBRID,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,ODYSSEY e-HEV ABSOLUTE EX,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,S660,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,S660 ALPHA,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,S660 MODULO X SPECIAL VER.Z,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,S660 SPOON 6MT,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,STEP WGN e-HEV SPADA G EX,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,STEP WGN E HEV SPADA G EX,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HONDA,STEPWAGON SPADA HYBRID eHEV G,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HYUNDAI,CRETA,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,HYUNDAI,GRAND STAREX,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,ISUZU,D-MAX,8004,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,ISUZU,MU-X,1606,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,ISUZU,,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,JEEP,CHEROKEE 2.0,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,JEEP,WRANGLER 80TH ANNIVERSARY,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,JEEP,WRANGLER RUBICON,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,JEEP,WRANGLER RUBICON 4dr 2.0,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,JEEP,WRANGLER SAHARA,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LAMBORGHINI,HURACAN EVO RWD,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LAMBORGHINI,HURACAN STO,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LAND ROVER,DEFENDER 110 DOUBLE CAB PICKUP,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LAND ROVER,DEFENDER 2.0L T/C PETROL PHEV,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LAND ROVER,RANGE ROVER SPORT 2.0L,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LAND ROVER,RANGE ROVER SPORT 2.0L T/C,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LAND ROVER,RANGEROVER EVOQUE1.5LITRE T/C,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LEXUS,ES300H,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LEXUS,IS300H,9,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LEXUS,LM300h,17,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LEXUS,NX300h,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LEXUS,NX350H,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LEXUS,NX450H+,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LEXUS,RX300,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LEXUS,RX350,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LEXUS,UX250H,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,LEXUS,UX300E,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MASERATI,GHIBLI MILD HYBRID GRANLUSSO,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MASERATI,LEVANTE DIESEL GRANLUSSO,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MASERATI,LEVANTE DIESEL MY 20,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MAZDA,MAZDA 2,1460,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MAZDA,MAZDA 3,124,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MAZDA,MAZDA BT-50,35,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MAZDA,MAZDA CX-3,520,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MAZDA,MAZDA CX-30,629,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MAZDA,MAZDA CX-5,96,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MAZDA,MAZDA CX-8,130,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MCLAREN,720S COUPE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MCLAREN,765L T COUPE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MCLAREN,GT,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,A 200,79,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,AMG C 43 4MATIC,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,AMG C43 4MATIC Coupe,19,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,AMG CLA 35 4MATIC Coupe,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,AMG CLS 53 4MATIC,20,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,AMG E 53 4MATIC+,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,AMG E 53 4MATIC+ Coupe,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,AMG G 63,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,AMG GLA 35 4MATIC,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,AMG GLC 43 4MATIC Coupe,10,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,AMG GLE 53 4MATIC+,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,C 200 Coupe,21,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,C 220 d,110,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,C 300 e,69,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,C 350 e,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,CLA250,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,CLS 220 d,22,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,CLS 300 d,19,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,CLS 300 d Coupe,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,E 200 Coupe,13,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,E 200 SEDAN,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,E 220 d,58,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,E 300 BLUETEC HYBRID,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,E 300 Cabriolet,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,E 300 e,103,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,E 350 e,10,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,E300 Coupe,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,G400 D,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,GLA 200,126,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,GLA 250,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,GLB 200,9,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,GLC 220 d,71,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,GLC 220 d 4MATIC,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,GLC 220 d 4MATIC Coupe,37,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,GLC 250 4MATIC Coupe,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,GLC 250 d 4MATIC,6,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,GLC 300 e 4MATIC,53,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,GLC 300 e 4MATIC Coupe,21,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,GLE 300 d 4MATIC,18,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,GLE 350 de 4MATIC,9,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,GLS 350 d 4MATIC,9,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,R35HP1CZAA04E2,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,S 350 d,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,S 500 e,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,S 500L MILD HYBRID,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,S 560 e,8,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,S 580 e,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-04,RY1,MERCEDES BENZ,SPRINTER 319 CDI VAN,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
