period,registration_type,brand,model,units
2026-03,*,TOYOTA,ALPHARD HYBRID G Welcab E-FOUR,1
2026-03,*,TOYOTA,ROOMY CUSTOM G T 1.0L,1
2026-03,*,HONDA,HR-V,2284
2026-03,*,HONDA,CITY HATCHBACK,1811
2026-03,*,HONDA,CIVIC,1022
2026-03,*,HONDA,CITY,1118
2026-03,*,HONDA,CR-V,788
2026-03,*,HONDA,ACCORD,139
2026-03,*,HONDA,STEP WGN,24
2026-03,*,HONDA,e:N1,19
2026-03,*,HONDA,STEP WGN e-HEV SPADA PREMIUM,17
2026-03,*,HONDA,CIVIC TYPE R,5
2026-03,*,HONDA,e:N2,4
2026-03,*,HONDA,WR-V,1
2026-03,*,HONDA,ODYSSEY e-HEV ABSOLUTE EX,4
2026-03,*,HONDA,PRELUDE e:HEV,2
2026-03,*,HONDA,BR-V,1
2026-03,*,HONDA,N-BOX JOY TURBO,1
2026-03,*,HONDA,JAZZ,1
2026-03,*,HONDA,ACTY TRUCK,1
2026-03,*,HONDA,STEPWAGON e:HEV SPADA PREMIUM,1
2026-03,*,HONDA,AMAZE,1
2026-03,*,HONDA,S660 SPOON 6MT,1
2026-03,*,ISUZU,D-MAX,5362
2026-03,*,ISUZU,mu-X,1433
2026-03,*,ISUZU,ไม่ระบุ,188
2026-03,*,BYD,BYD DOLPHIN (435KM-STD),101
2026-03,*,BYD,BYD ATTO3 (480KM-EXT),278
2026-03,*,BYD,BYD ATTO3 (410KM-PREMIUM),4
2026-03,*,BYD,BYD SEALION 6 DM-i PREMIUM,186
2026-03,*,BYD,BYD DOLPHIN (490KM-EXT),42
2026-03,*,BYD,BYD SEALION 7 RWD,62
2026-03,*,BYD,BYD SEALION 7 AWD,21
2026-03,*,BYD,BYD SEAL 5 DM-i PREMIUM,121
2026-03,*,BYD,BYD M6 EXTENDED,17
2026-03,*,BYD,BYD SEAL STD RWD,76
2026-03,*,BYD,BYD SEALION 6 DM-i DYNAMIC,59
2026-03,*,BYD,BYD SEAL EXD RWD,1
2026-03,*,BYD,BYD SEAL 5 DM-i STANDARD,2
2026-03,*,BYD,BYD M6 DYNAMIC,2
2026-03,*,BYD,BYD SEALION 6,3
2026-03,*,MG,S5 EV,298
2026-03,*,MG,MG4 ELECTRIC,930
2026-03,*,MG,IM6,23
2026-03,*,MG,MG3,118
2026-03,*,MG,MG5,115
2026-03,*,MG,EP,14
2026-03,*,MG,MAXUS 7,21
2026-03,*,MG,ZS,39
2026-03,*,MG,MAXUS 9,22
2026-03,*,MG,HS PHEV,20
2026-03,*,MG,ZS EV,2
2026-03,*,MG,VS HEV,18
2026-03,*,MG,MG EXTENDER,16
2026-03,*,MG,CYBERSTER,6
2026-03,*,MG,ES,4
2026-03,*,MG,HS,5
2026-03,*,JAECOO,5 EV Long Range Max,1175
2026-03,*,JAECOO,6 EV Long Range 2WD PRO,158
2026-03,*,JAECOO,6 EV Long Range 4WD,94
2026-03,*,JAECOO,7 SHS Max,87
2026-03,*,JAECOO,6T EV Long Range 4WD,61
2026-03,*,JAECOO,6 EV Long Range 2WD,6
2026-03,*,JAECOO,5 EV Long Range Dynamic,3
2026-03,*,MITSUBISHI,XFORCE HEV,955
2026-03,*,MITSUBISHI,TRITON,619
2026-03,*,MITSUBISHI,XPANDER CROSS HEV,438
2026-03,*,MITSUBISHI,ATTRAGE,307
2026-03,*,MITSUBISHI,PAJERO SPORT,176
2026-03,*,MITSUBISHI,MIRAGE,117
2026-03,*,MITSUBISHI,XPANDER HEV,67
2026-03,*,MITSUBISHI,XPANDER,7
2026-03,*,MITSUBISHI,OUTLANDER PHEV,1
2026-03,*,MITSUBISHI,LB2TCLDJCRU (ยกเลิก),1
2026-03,*,AION,AION UT 420 STANDARD,554
2026-03,*,AION,AION V 602 LUXURY,337
2026-03,*,AION,AION UT 500 PREMIUM,65
2026-03,*,AION,HYPTEC HT 620 PREMIUM,13
2026-03,*,AION,AION Y PLUS,14
2026-03,*,AION,AION Y PLUS 490 PREMIUM,4
2026-03,*,AION,AION V 505 PREMIUM,1
2026-03,*,AION,HYPTEC HT 620 LUXURY,2
2026-03,*,FORD,RANGER,862
2026-03,*,FORD,EVEREST,719
2026-03,*,FORD,RANGER RAPTOR,152
2026-03,*,FORD,RANGER SWB,4
2026-03,*,FORD,FORD RANGER,2
2026-03,*,FORD,MUSTANG ECOBOOST PREMIUM,1
2026-03,*,FORD,Focus,1
2026-03,*,FORD,MUSTANG GT PREMIUM FASTBACK,1
2026-03,*,GEELY,EX2,855
2026-03,*,GEELY,EX5,232
2026-03,*,GWM,GWM TANK 300,1004
2026-03,*,GWM,GWM TANK 500,112
2026-03,*,GWM,WEY G9 PLUG-IN HYBRID,5
2026-03,*,GWM,POER SAHAR,17
2026-03,*,GWM,POER,2
2026-03,*,DEEPAL,S05 MAX,395
2026-03,*,DEEPAL,S07,139
2026-03,*,DEEPAL,S05 REEV MAX,77
2026-03,*,DEEPAL,S07 L,23
2026-03,*,DEEPAL,L07,30
2026-03,*,DEEPAL,S05 PLUS,10
2026-03,*,DEEPAL,L07 S,15
2026-03,*,DEEPAL,E07 PLUS,3
2026-03,*,DEEPAL,E07 PERFORMANCE AWD,2
2026-03,*,TESLA,MODEL 3 STANDARD,656
2026-03,*,TESLA,Model 3 Rear-Wheel Drive,293
2026-03,*,TESLA,Model Y Long Range RWD,221
2026-03,*,TESLA,Model Y Rear-Wheel Drive,68
2026-03,*,TESLA,Model 3 Long Range RWD,80
2026-03,*,TESLA,MODEL Y LONG RANGE,75
2026-03,*,TESLA,MODEL 3 PERFORMANCE,30
2026-03,*,TESLA,MODEL 3 LONG RANGE,34
2026-03,*,TESLA,MODEL X LONG RANGE PLUS,1
2026-03,*,BMW,X1 sDrive20i M Sport,123
2026-03,*,BMW,320d M Sport,91
2026-03,*,BMW,X3 20d xDrive M Sport Pro,78
2026-03,*,BMW,330e M Sport,48
2026-03,*,BMW,iX1 eDrive20L,53
2026-03,*,BMW,220 Gran Coupe M Sport Pr,58
2026-03,*,BMW,520d M Sport,23
2026-03,*,BMW,530e M Sport Pro,33
2026-03,*,BMW,520d M Sport Pro,39
2026-03,*,BMW,530e M Sport,23
2026-03,*,BMW,X5 xDrive30d M Sport,21
2026-03,*,BMW,X4 xDrive20d RHD,21
2026-03,*,BMW,X5 xDrive50e RHD,14
2026-03,*,BMW,i5 eDrive40 RHD,25
2026-03,*,BMW,320Li Limousine LWB RHD,11
2026-03,*,BMW,iX3 M Sport RHD,13
2026-03,*,BMW,X6 xDrive40i M Sport,16
2026-03,*,BMW,i5 eDrive40 M Sport,1
2026-03,*,BMW,220i Gran Coupe M Sport,11
2026-03,*,BMW,X1 sDrive20i xLine,9
2026-03,*,BMW,530e Inspiring,6
2026-03,*,BMW,M340i xDrive,9
2026-03,*,BMW,X7 xDrive40d M Sport,10
2026-03,*,BMW,i7 xDrive60 Limousine RHD,8
2026-03,*,BMW,X3 M50 xDrive,3
2026-03,*,BMW,X3 xDrive30e M Sport,5
2026-03,*,BMW,430i Coupe RHD,9
2026-03,*,BMW,XM 50e RHD,9
2026-03,*,BMW,i5 M60 xDrive RHD,8
2026-03,*,BMW,iX xDrive50 RHD,6
2026-03,*,BMW,750e xDrive M Sport,3
2026-03,*,BMW,430i Convertible RHD,4
2026-03,*,BMW,740d M Sport,4
2026-03,*,BMW,i7 eDrive50 RHD,6
2026-03,*,BMW,i4 eDrive35 Gran Coupe RH,3
2026-03,*,BMW,iX xDrive40 RHD,3
2026-03,*,BMW,Z4 sDrive30i RHD,3
2026-03,*,BMW,M440i xDrive Coupe RHD,1
2026-03,*,BMW,420i Coupe RHD,1
2026-03,*,BMW,M240i xDrive Coupe RHD MX,1
2026-03,*,BMW,i4 M50 Gran Coupe RHD,4
2026-03,*,BMW,330Li,1
2026-03,*,BMW,X3 xDrive20d M Sport,1
2026-03,*,BMW,M2 RHD,1
2026-03,*,BMW,X1 SDRIVE20D XLINE,3
2026-03,*,BMW,X3 20d xDrive RHD,2
2026-03,*,BMW,iX2 xDrive30 RHD,2
2026-03,*,BMW,Z4 M40i RHD,2
2026-03,*,BMW,M760e xDrive,2
2026-03,*,BMW,430i Cabrio RHD,1
2026-03,*,BMW,320d Sport,1
2026-03,*,BMW,630i Gran Turismo RHD,1
2026-03,*,BMW,M2 CS,1
2026-03,*,BMW,330Li Limousine RHD,1
2026-03,*,BMW,320d Limousine RHD,1
2026-03,*,BMW,X4 M RHD,1
2026-03,*,BMW,X5 xDrive45e M Sport,1
2026-03,*,BMW,X3 M50 xDrive RHD,1
2026-03,*,BMW,730Ld M Sport,1
2026-03,*,BMW,320d,1
2026-03,*,BMW,M3 COMPETITION,1
2026-03,*,BMW,320Li,1
2026-03,*,CHERY,V23 2WD PLUS,274
2026-03,*,CHERY,V23 4WD PEAK,172
2026-03,*,CHERY,V23 2WD PLAY,117
2026-03,*,MAZDA,MAZDA 2,494
2026-03,*,MAZDA,MAZDA CX-30,132
2026-03,*,MAZDA,CX-3,100
2026-03,*,MAZDA,Mazda CX-5,75
2026-03,*,MAZDA,MAZDA 3,19
2026-03,*,MAZDA,MAZDA CX-8,12
2026-03,*,MAZDA,Mazda BT-50,5
2026-03,*,MAZDA,MAZDA CX-3,9
2026-03,*,MAZDA,MAZDA 6,1
2026-03,*,MAZDA,ROADSTER S SPECIAL PACKAGE,1
2026-03,*,MAZDA,MAZDA3,4
2026-03,*,MAZDA,ROADSTER S LEATHER PACKAGE,2
2026-03,*,NISSAN,KICKS,231
2026-03,*,NISSAN,SERENA e-POWER,171
2026-03,*,NISSAN,ALMERA,139
2026-03,*,NISSAN,NAVARA,181
2026-03,*,NISSAN,SERENA,50
2026-03,*,NISSAN,X-TRIAL e-POWER,40
2026-03,*,NISSAN,TERRA,3
2026-03,*,NISSAN,SYLPHY 1.6 E CVT,4
2026-03,*,NISSAN,GT-R PURE EDITION,2
2026-03,*,NISSAN,GT-R BLACK EDITION,1
2026-03,*,NISSAN,X-TRAIL,1
2026-03,*,NISSAN,UVL4RDRE26KWDMER-E,1
2026-03,*,NISSAN,GT-R NISMO,1
2026-03,*,NISSAN,VWS4RTFE25UWAY42DY,1
2026-03,*,NISSAN,UVL4RDRE26KWDMER9E,1
2026-03,*,NISSAN,GTR PURE EDITION,1
2026-03,*,MERCEDES BENZ,E 350 e,71
2026-03,*,MERCEDES BENZ,C 220 d,81
2026-03,*,MERCEDES BENZ,C 350 e,44
2026-03,*,MERCEDES BENZ,GLA 200,56
2026-03,*,MERCEDES BENZ,GLC 350 e 4MATIC,32
2026-03,*,MERCEDES BENZ,E 220 d,32
2026-03,*,MERCEDES BENZ,CLS 220 d,22
2026-03,*,MERCEDES BENZ,CLE 300 4MATIC coupe,23
2026-03,*,MERCEDES BENZ,GLC 350 e 4MATIC coupe,18
2026-03,*,MERCEDES BENZ,GLC 220 d 4MATIC,27
2026-03,*,MERCEDES BENZ,EQE 350 4MATIC SUV,24
2026-03,*,MERCEDES BENZ,A 200,26
2026-03,*,MERCEDES BENZ,GLE 300 d 4MATIC,14
2026-03,*,MERCEDES BENZ,MERCEDES-AMG CLE 53,11
2026-03,*,MERCEDES BENZ,EQE 300,17
2026-03,*,MERCEDES BENZ,EQS 450 4MATIC SUV,3
2026-03,*,MERCEDES BENZ,AMG CLS 53 4MATIC,12
2026-03,*,MERCEDES BENZ,G 450 D,9
2026-03,*,MERCEDES BENZ,Maybach S 580 e,6
2026-03,*,MERCEDES BENZ,SPRINTER 419 CDI VAN,9
2026-03,*,MERCEDES BENZ,S 580 e,4
2026-03,*,MERCEDES BENZ,E 300 e,8
2026-03,*,MERCEDES BENZ,VITO 119 CDI TOURER,6
2026-03,*,MERCEDES BENZ,EQS 500 4MATIC,3
2026-03,*,MERCEDES BENZ,AMG CLE 53 4MATIC coupe,6
2026-03,*,MERCEDES BENZ,V 300 d,5
2026-03,*,MERCEDES BENZ,AMG GLE 53 HYBRID 4MATIC+,2
2026-03,*,MERCEDES BENZ,GLS 450 d 4MATIC,8
2026-03,*,MERCEDES BENZ,MERCEDES-AMG GLE 53,2
2026-03,*,MERCEDES BENZ,V300D,21
2026-03,*,MERCEDES BENZ,GLC 220 d,3
2026-03,*,MERCEDES BENZ,S 350 d,5
2026-03,*,MERCEDES BENZ,VITO 119 CDI,2
2026-03,*,MERCEDES BENZ,C 200 Coupe,2
2026-03,*,MERCEDES BENZ,GLC 220 d 4MATIC Coupe,4
2026-03,*,MERCEDES BENZ,AMG G 63,2
2026-03,*,MERCEDES BENZ,AMG EQE 53 4MATIC+,3
2026-03,*,MERCEDES BENZ,G400 D,3
2026-03,*,MERCEDES BENZ,GLC 300 e 4MATIC Coupe,1
2026-03,*,MERCEDES BENZ,AMG GLC 43 4MATIC Coupe,3
2026-03,*,MERCEDES BENZ,V 250 d,2
2026-03,*,MERCEDES BENZ,GLC 300 e 4MATIC,1
2026-03,*,MERCEDES BENZ,AMG GLA 35 4MATIC,2
2026-03,*,MERCEDES BENZ,G450D AMG LINE,1
2026-03,*,MERCEDES BENZ,C 300 e,1
2026-03,*,MERCEDES BENZ,G 580,1
2026-03,*,MERCEDES BENZ,G 450 D AMG-Line,1
2026-03,*,MERCEDES BENZ,GLA 250,1
2026-03,*,MERCEDES BENZ,GLB 200,1
2026-03,*,MERCEDES BENZ,AMG GT 63 4MATIC+,1
2026-03,*,MERCEDES BENZ,G400 D AMG LINE,1
2026-03,*,MERCEDES BENZ,SPRINTER 419 CDI (907),1
2026-03,*,MERCEDES BENZ,GLC 250 4MATIC Coupe,1
2026-03,*,MERCEDES BENZ,EQS 500 4MATIC SUV,1
2026-03,*,ZEEKR,ZEEKR 7X,291
2026-03,*,ZEEKR,ZEEKR 009,178
2026-03,*,ZEEKR,ZEEKR X,20
2026-03,*,XPENG,G6 RWD Long Range,209
2026-03,*,XPENG,G6 RWD Standard Range,114
2026-03,*,XPENG,X9 LONG RANGE(EXECUTIVE),125
2026-03,*,XPENG,G6 AWD Performance,15
2026-03,*,XPENG,X9 LONG RANGE(LUXURY),24
2026-03,*,XPENG,X9 LONG RANGE,14
2026-03,*,XPENG,G6 LONG RANGE,15
2026-03,*,XPENG,G6 STANDARD RANGE,4
2026-03,*,XPENG,X9 STANDARD RANGE,5
2026-03,*,CHANGAN,LUMIN L DC,84
2026-03,*,CHANGAN,LUMIN,1
2026-03,*,SUZUKI,SWIFT GLX 1.2L CVT,181
2026-03,*,SUZUKI,SWIFT GL 1.2L CVT,146
2026-03,*,SUZUKI,FRONX 1.5L,69
2026-03,*,SUZUKI,CARRY 1.5L MT,56
2026-03,*,SUZUKI,SWIFT GL NEXT 1.2L CVT,36
2026-03,*,SUZUKI,XL7 1.5L,19
2026-03,*,SUZUKI,JIMNY 1.5L 4AT,13
2026-03,*,SUZUKI,CELERIO GL 1.0L CVT,17
2026-03,*,SUZUKI,CELERIO GX 1.0L CVT,6
2026-03,*,SUZUKI,CELERIO GA 1.0L MT,5
2026-03,*,SUZUKI,CELERIO GL UP 1.0L CVT,9
2026-03,*,SUZUKI,JIMNY SIERRA 4WD,7
2026-03,*,SUZUKI,JIMNY SIERRA JC 4WD,3
2026-03,*,SUZUKI,JIMNY SIERRA JC 1.5L,2
2026-03,*,SUZUKI,JIMNY SIERRA JC,4
2026-03,*,SUZUKI,ERTIGA GX 1.5L,1
2026-03,*,SUZUKI,CELERIO GX 1.0L,2
2026-03,*,SUZUKI,SPACIA GEAR HYBRID XZ TURBO,1
2026-03,*,SUZUKI,JIMNY ALPHA 4WD,2
2026-03,*,SUZUKI,SWIFT SPORT,1
2026-03,*,SUZUKI,JIMNY ALPHA,1
2026-03,*,WULING,Bingou SRDTH CCS2,9
2026-03,*,WULING,Air EV LR,8
2026-03,*,WULING,Air EV SR,1
2026-03,*,HYUNDAI,STARIA,72
2026-03,*,HYUNDAI,SANTA FE,52
2026-03,*,HYUNDAI,IONIQ5,3
2026-03,*,HYUNDAI,STARGAZER,14
2026-03,*,HYUNDAI,PALISADE,20
2026-03,*,HYUNDAI,CRETA,9
2026-03,*,HYUNDAI,H-1,3
2026-03,*,HYUNDAI,IONIQ6,2
2026-03,*,OMODA,C5 EV Long Range Max,6
2026-03,*,OMODA,C5 EV Long Range Dynamic,2
2026-03,*,RIDDARA,RD6 PRO 2WD,52
2026-03,*,RIDDARA,RD6 ECON,18
2026-03,*,RIDDARA,HORIZON 4WD,5
2026-03,*,RIDDARA,HORIZON PRO 4WD,24
2026-03,*,RIDDARA,RD6 86KWH 2WD,5
2026-03,*,RIDDARA,RD6 2WD,7
2026-03,*,RIDDARA,HORIZON PRO 4WD SUNROOF,2
2026-03,*,VOLVO,EX40,48
2026-03,*,VOLVO,EX30,45
2026-03,*,VOLVO,EC40,26
2026-03,*,VOLVO,XC60,26
2026-03,*,VOLVO,ES90,1
2026-03,*,VOLVO,XC90,11
2026-03,*,VOLVO,EX90,3
2026-03,*,VOLVO,C40,10
2026-03,*,VOLVO,XC40,6
2026-03,*,VOLVO,S90,3
2026-03,*,VOLVO,S60,4
2026-03,*,VOLVO,V60,2
2026-03,*,VOLVO,264GL,2
2026-03,*,MINI,Cooper SE RHD,43
2026-03,*,MINI,Aceman SE RHD,41
2026-03,*,MINI,Countryman S ALL4,23
2026-03,*,MINI,JCW E,13
2026-03,*,MINI,JCW Aceman E,6
2026-03,*,MINI,Cooper S Countryman RHD,5
2026-03,*,MINI,JCW RHD,4
2026-03,*,MINI,JCW Convertible RHD,2
2026-03,*,MINI,Cooper S Convertible RHD,2
2026-03,*,MINI,John Cooper Works Cabrio,1
2026-03,*,MINI,Cooper S Cabrio RHD,1
2026-03,*,MINI,John Cooper Works Hatch R,2
2026-03,*,KIA,CARNIVAL,66
2026-03,*,KIA,EV5,21
2026-03,*,KIA,CARNIVAL HEV 7P LUXURY,26
2026-03,*,KIA,SORENTO,13
2026-03,*,KIA,CARNIVAL HEV 7P PREMIUM,1
2026-03,*,KIA,EV9 GT LINE AWD,1
2026-03,*,PORSCHE,CAYENNE S E-HYBRID COUPE,59
2026-03,*,PORSCHE,PANAMERA 4 E-HYBRID,14
2026-03,*,PORSCHE,MACAN,8
2026-03,*,PORSCHE,CAYENNE E-HYBRID COUPE,11
2026-03,*,PORSCHE,TAYCAN,6
2026-03,*,PORSCHE,911 CARRERA,5
2026-03,*,PORSCHE,718 CAYMAN STYLE EDITION,5
2026-03,*,PORSCHE,PANAMERA 4 E-HYBRID EXEC.,3
2026-03,*,PORSCHE,CAYENNE E-HYBRID,3
2026-03,*,PORSCHE,TAYCAN 4S,3
2026-03,*,PORSCHE,MACAN 4,3
2026-03,*,PORSCHE,911 CARRERA S,1
2026-03,*,PORSCHE,718 BOXSTER STYLE EDITION,1
2026-03,*,PORSCHE,PANAMERA 4 E-HYBRID P.E.,3
2026-03,*,PORSCHE,CAYENNE E-HYBRID COUPE P.,2
2026-03,*,PORSCHE,911 CARRERA T,1
2026-03,*,PORSCHE,911 S/T,3
2026-03,*,PORSCHE,PANAMERA 4S E-HYBRID,1
2026-03,*,PORSCHE,TAYCAN 4,1
2026-03,*,PORSCHE,911 GT3 WITH TOURING PACKAGE,1
2026-03,*,PORSCHE,718 SPYDER RS 4.0,1
2026-03,*,PORSCHE,TAYCAN 4 CROSS TURISMO,1
2026-03,*,PORSCHE,911 TARGA 4S,1
2026-03,*,PORSCHE,718 CAYMAN,1
2026-03,*,PORSCHE,718 BOXSTER,1
2026-03,*,PORSCHE,MACAN S,1
2026-03,*,PORSCHE,CAYENNE TURBO E-HYBRID COUPE,1
2026-03,*,PORSCHE,718 CAYMAN PDK,1
2026-03,*,PORSCHE,MACAN TURBO,1
2026-03,*,AVATR,AVATR 11 LONG RANGE,29
2026-03,*,AVATR,AVATR 11 STANDARD RANGE,3
2026-03,*,DENZA,DENZA D9 AWD,13
2026-03,*,HAVAL,H6 PLUG-IN HYBRID,67
2026-03,*,HAVAL,JOLION HYBRID,78
2026-03,*,HAVAL,H6 HYBRID,11
2026-03,*,HAVAL,H6 HEV ULTRA,6
2026-03,*,HAVAL,H6 HEV PRO,1
2026-03,*,LEXUS,LM350H,26
2026-03,*,LEXUS,NX350H,6
2026-03,*,LEXUS,LM500H,9
2026-03,*,LEXUS,RX350H,10
2026-03,*,LEXUS,NX450H+,4
2026-03,*,LEXUS,RX450H+,5
2026-03,*,LEXUS,RX500H,1
2026-03,*,LEXUS,UX300H,2
2026-03,*,LEXUS,LM500H AWD,1
2026-03,*,FOTON,BJ1045V9JD4-R1,7
2026-03,*,FOTON,BJ1044V9JB3-R1,1
2026-03,*,FOTON,BJ1044EVJAR,7
2026-03,*,FOTON,BJ1031EVJA4,1
2026-03,*,FOTON,BJ1031EVJA3,1
2026-03,*,FOTON,eTUNLAND,4
2026-03,*,LEAPMOTOR,B10 Design BEV,26
2026-03,*,LEAPMOTOR,C10 EV,13
2026-03,*,LEAPMOTOR,B10 Style BEV,1
2026-03,*,AUDI,TT Coupe Final Icon Black,4
2026-03,*,AUDI,A5 SB 40 TFSI S line eo,5
2026-03,*,AUDI,A5 CP 40 TFSI S line eo,3
2026-03,*,AUDI,Q5 SB 55 TFSIe q S lineBE,1
2026-03,*,AUDI,A5 SB e-hybrid q Tech Plus,3
2026-03,*,AUDI,A5 SB e-hybrid q Tech Pro,1
2026-03,*,AUDI,Q8 etron 55 q BE,4
2026-03,*,AUDI,Q8 TFSI e q S line edition one,4
2026-03,*,AUDI,A5 CP 45 TFSI q S line BE,2
2026-03,*,AUDI,A5 Avant e-hybrid q Tech Pro,3
2026-03,*,AUDI,RS Q3 SB edition 10 years,1
2026-03,*,AUDI,A5 CP 40 TFSI S line,1
2026-03,*,AUDI,A7 SB 55 TFSIe q Sline,1
2026-03,*,AUDI,Q7 TFSI e q S line edition one,1
2026-03,*,AUDI,A4 AV 45 TFSI q S line IB,1
2026-03,*,AUDI,RS 5 Coupe q competition,1
2026-03,*,AUDI,A5 SB 45 TFSI q S line BE,2
2026-03,*,AUDI,A7 SB 55 TFSIe q Sline BE,1
2026-03,*,AUDI,A5 Avant e-hybrid q Tech Plus,1
2026-03,*,AUDI,RS Q8 quattro performance,1
2026-03,*,AUDI,A6 40 TFSI S line,2
2026-03,*,AUDI,RS 6 Avant q performance,1
2026-03,*,AUDI,RS e-tron GT quattro,1
2026-03,*,NETA,NETA V-II,54
2026-03,*,NETA,NETA X,5
2026-03,*,GWM TANK,300 HYBRID,27
