period,registration_type,brand,model,units
2026-05,*,JAECOO,7 SHS Max,122
2026-05,*,JAECOO,6T EV Long Range 4WD,90
2026-05,*,JAECOO,6 EV Long Range 2WD,3
2026-05,*,MITSUBISHI,XFORCE HEV,1083
2026-05,*,MITSUBISHI,TRITON,495
2026-05,*,MITSUBISHI,XPANDER CROSS HEV,456
2026-05,*,MITSUBISHI,ATTRAGE,204
2026-05,*,MITSUBISHI,PAJERO SPORT,129
2026-05,*,MITSUBISHI,MIRAGE,123
2026-05,*,MITSUBISHI,XPANDER HEV,116
2026-05,*,MITSUBISHI,XPANDER,3
2026-05,*,MITSUBISHI,OUTLANDER PHEV,2
2026-05,*,AION,AION UT 420 STANDARD,530
2026-05,*,AION,AION V 602 LUXURY,548
2026-05,*,AION,AION UT 500 PREMIUM,188
2026-05,*,AION,HYPTEC HT 620 PREMIUM,223
2026-05,*,AION,AION Y PLUS,35
2026-05,*,AION,AION Y PLUS 490 PREMIUM,25
2026-05,*,AION,AION V 500 PREMIUM,61
2026-05,*,AION,AION ES,82
2026-05,*,AION,AION V 505 PREMIUM,62
2026-05,*,AION,AION Y PLUS 410 PREMIUM,80
2026-05,*,AION,HYPTEC HT 620 LUXURY,2
2026-05,*,FORD,RANGER,592
2026-05,*,FORD,EVEREST,547
2026-05,*,FORD,RANGER RAPTOR,130
2026-05,*,FORD,RANGER SUPER DUTY,36
2026-05,*,FORD,RANGER SWB,1
2026-05,*,FORD,MUSTANG,1
2026-05,*,FORD,MUSTANG 2.3L ECOBOOST FASTBACK,1
2026-05,*,GEELY,EX2,781
2026-05,*,GEELY,EX5,439
2026-05,*,GWM,GWM TANK 300,725
2026-05,*,GWM,GWM TANK 500,117
2026-05,*,GWM,H6 PLUG-IN HYBRID,62
2026-05,*,GWM,WEY G9 PLUG-IN HYBRID,78
2026-05,*,GWM,POER SAHAR,23
2026-05,*,GWM,H6 HYBRID,11
2026-05,*,DEEPAL,S05 MAX,750
2026-05,*,DEEPAL,S07,244
2026-05,*,DEEPAL,S05 REEV MAX,149
2026-05,*,DEEPAL,S05 MAX LONG RANGE,41
2026-05,*,DEEPAL,S07 L,27
2026-05,*,DEEPAL,L07,8
2026-05,*,DEEPAL,S05 PLUS,9
2026-05,*,DEEPAL,L07 S,6
2026-05,*,DEEPAL,E07 PLUS,3
2026-05,*,DEEPAL,E07 PERFORMANCE AWD,5
2026-05,*,DEEPAL,HUNTER K50,2
2026-05,*,TESLA,MODEL 3 STANDARD,497
2026-05,*,TESLA,Model Y L,465
2026-05,*,TESLA,Model 3 Rear-Wheel Drive,147
2026-05,*,TESLA,Model Y Long Range RWD,172
2026-05,*,TESLA,Model Y Rear-Wheel Drive,142
2026-05,*,TESLA,Model 3 Long Range RWD,93
2026-05,*,TESLA,MODEL 3 PERFORMANCE,9
2026-05,*,TESLA,MODEL 3 LONG RANGE,7
2026-05,*,BMW,X1 sDrive20i M Sport,117
2026-05,*,BMW,320d M Sport,73
2026-05,*,BMW,X3 20d xDrive M Sport Pro,70
2026-05,*,BMW,330e M Sport,58
2026-05,*,BMW,iX1 eDrive20L,72
2026-05,*,BMW,220 Gran Coupe M Sport Pr,40
2026-05,*,BMW,520d M Sport,28
2026-05,*,BMW,530e M Sport Pro,24
2026-05,*,BMW,520d M Sport Pro,23
2026-05,*,BMW,530e M Sport,22
2026-05,*,BMW,X5 xDrive30d M Sport,11
2026-05,*,BMW,X4 xDrive20d RHD,11
2026-05,*,BMW,X5 xDrive50e RHD,15
2026-05,*,BMW,i5 eDrive40 RHD,13
2026-05,*,BMW,320Li Limousine LWB RHD,15
2026-05,*,BMW,iX3 M Sport RHD,11
2026-05,*,BMW,X6 xDrive40i M Sport,15
2026-05,*,BMW,i5 eDrive40 M Sport,11
2026-05,*,BMW,220i Gran Coupe M Sport,7
2026-05,*,BMW,X1 sDrive20i xLine,9
2026-05,*,BMW,530e Inspiring,7
2026-05,*,BMW,M340i xDrive,10
2026-05,*,BMW,X7 xDrive40d M Sport,7
2026-05,*,BMW,i7 xDrive60 Limousine RHD,4
2026-05,*,BMW,X3 M50 xDrive,9
2026-05,*,BMW,X3 xDrive30e M Sport,3
2026-05,*,BMW,430i Coupe RHD,6
2026-05,*,BMW,XM 50e RHD,3
2026-05,*,BMW,i5 M60 xDrive RHD,4
2026-05,*,BMW,iX xDrive50 RHD,3
2026-05,*,BMW,750e xDrive M Sport,5
2026-05,*,BMW,430i Convertible RHD,4
2026-05,*,BMW,740d M Sport,1
2026-05,*,BMW,i7 eDrive50 RHD,2
2026-05,*,BMW,i4 eDrive35 Gran Coupe RH,4
2026-05,*,BMW,iX xDrive40 RHD,1
2026-05,*,BMW,Z4 sDrive30i RHD,3
2026-05,*,BMW,M440i xDrive Coupe RHD,2
2026-05,*,BMW,420i Coupe RHD,2
2026-05,*,BMW,M240i xDrive Coupe RHD MX,3
2026-05,*,BMW,i4 M50 Gran Coupe RHD,3
2026-05,*,BMW,X3 xDrive20d M Sport,1
2026-05,*,BMW,M2 RHD,1
2026-05,*,BMW,X1 SDRIVE20D XLINE,1
2026-05,*,BMW,X3 20d xDrive RHD,2
2026-05,*,BMW,iX2 xDrive30 RHD,4
2026-05,*,BMW,Z4 M40i RHD,3
2026-05,*,BMW,M760e xDrive,2
2026-05,*,BMW,630i Gran Turismo RHD,1
2026-05,*,BMW,Z4 M40i Roadster RHD,2
2026-05,*,BMW,M4 Competition M xDrive C,1
2026-05,*,BMW,M2 CS,1
2026-05,*,BMW,530e Elite,1
2026-05,*,BMW,330Li Limousine RHD,2
2026-05,*,BMW,X5 xDrive45e M Sport,1
2026-05,*,BMW,X3 M50 xDrive RHD,1
2026-05,*,BMW,M3 Competition M xDrive T,1
2026-05,*,BMW,M3 COMPETITION TOURING WITH M,1
2026-05,*,BMW,M4 CS RHD,1
2026-05,*,BMW,525d,1
2026-05,*,BMW,M3 CS Touring,1
2026-05,*,CHERY,V23 2WD PLUS,508
2026-05,*,CHERY,V23 4WD PEAK,578
2026-05,*,CHERY,V23 2WD PLAY,46
2026-05,*,CHERY,TIGGO8 PHEV 4WD ELITE,26
2026-05,*,CHERY,TIGGO8 PHEV 2WD ESTEEM,8
2026-05,*,MAZDA,MAZDA 2,402
2026-05,*,MAZDA,MAZDA CX-30,107
2026-05,*,MAZDA,CX-3,62
2026-05,*,MAZDA,Mazda CX-5,48
2026-05,*,MAZDA,MAZDA 3,15
2026-05,*,MAZDA,MAZDA CX-8,10
2026-05,*,MAZDA,Mazda BT-50,4
2026-05,*,MAZDA,MAZDA CX-3,2
2026-05,*,MAZDA,MAZDA 6,2
2026-05,*,MAZDA,ROADSTER S SPECIAL PACKAGE,1
2026-05,*,MAZDA,ROADSTER S LEATHER PACKAGE,2
2026-05,*,MAZDA,ROADSTER SPIRIT RACING 12R,2
2026-05,*,NISSAN,KICKS,99
2026-05,*,NISSAN,SERENA e-POWER,181
2026-05,*,NISSAN,ALMERA,156
2026-05,*,NISSAN,NAVARA,122
2026-05,*,NISSAN,SERENA,47
2026-05,*,NISSAN,X-TRAIL e-POWER,31
2026-05,*,NISSAN,LEAF,1
2026-05,*,NISSAN,GT-R BLACK EDITION,1
2026-05,*,NISSAN,ไม่ระบุ,1
2026-05,*,MERCEDES BENZ,E 350 e,91
2026-05,*,MERCEDES BENZ,C 220 d,65
2026-05,*,MERCEDES BENZ,C 350 e,49
2026-05,*,MERCEDES BENZ,GLA 200,43
2026-05,*,MERCEDES BENZ,GLC 350 e 4MATIC,49
2026-05,*,MERCEDES BENZ,E 220 d,29
2026-05,*,MERCEDES BENZ,CLS 220 d,29
2026-05,*,MERCEDES BENZ,CLE 300 4MATIC coupe,41
2026-05,*,MERCEDES BENZ,GLC 350 e 4MATIC coupe,29
2026-05,*,MERCEDES BENZ,GLC 220 d 4MATIC,20
2026-05,*,MERCEDES BENZ,EQE 350 4MATIC SUV,13
2026-05,*,MERCEDES BENZ,A 200,20
2026-05,*,MERCEDES BENZ,GLE 300 d 4MATIC,14
2026-05,*,MERCEDES BENZ,MERCEDES-AMG CLE 53,17
2026-05,*,MERCEDES BENZ,EQE 300,12
2026-05,*,MERCEDES BENZ,EQS 450 4MATIC SUV,18
2026-05,*,MERCEDES BENZ,AMG CLS 53 4MATIC,9
2026-05,*,MERCEDES BENZ,G 450 D,12
2026-05,*,MERCEDES BENZ,Maybach S 580 e,7
2026-05,*,MERCEDES BENZ,SPRINTER 419 CDI VAN,5
2026-05,*,MERCEDES BENZ,S 580 e,2
2026-05,*,MERCEDES BENZ,E 300 e,3
2026-05,*,MERCEDES BENZ,VITO 119 CDI TOURER,4
2026-05,*,MERCEDES BENZ,EQS 500 4MATIC,4
2026-05,*,MERCEDES BENZ,AMG CLE 53 4MATIC coupe,5
2026-05,*,MERCEDES BENZ,V 300 d,7
2026-05,*,MERCEDES BENZ,AMG GLE 53 HYBRID 4MATIC+,5
2026-05,*,MERCEDES BENZ,GLS 450 d 4MATIC,3
2026-05,*,MERCEDES BENZ,MERCEDES-AMG GLE 53,4
2026-05,*,MERCEDES BENZ,S 350 d,4
2026-05,*,MERCEDES BENZ,VITO 119 CDI,2
2026-05,*,MERCEDES BENZ,C 200 Coupe,2
2026-05,*,MERCEDES BENZ,GLC 220 d 4MATIC Coupe,2
2026-05,*,MERCEDES BENZ,AMG G 63,3
2026-05,*,MERCEDES BENZ,AMG EQE 53 4MATIC+,2
2026-05,*,MERCEDES BENZ,G400 D,3
2026-05,*,MERCEDES BENZ,GLC 300 e 4MATIC Coupe,1
2026-05,*,MERCEDES BENZ,AMG GLC 43 4MATIC Coupe,2
2026-05,*,MERCEDES BENZ,AMG SL 43,3
2026-05,*,MERCEDES BENZ,GLE 350 de 4MATIC,1
2026-05,*,MERCEDES BENZ,V 250 d,1
2026-05,*,MERCEDES BENZ,GLC 300 e 4MATIC,1
2026-05,*,MERCEDES BENZ,AMG GLA 35 4MATIC,1
2026-05,*,MERCEDES BENZ,G450D AMG LINE,1
2026-05,*,MERCEDES BENZ,G 580,1
2026-05,*,MERCEDES BENZ,SPRINTER 319 CDI,1
2026-05,*,MERCEDES BENZ,GLA 250,1
2026-05,*,MERCEDES BENZ,G400 D PROFESSIONAL,1
2026-05,*,MERCEDES BENZ,AMG C 43 4MATIC,1
2026-05,*,MERCEDES BENZ,AMG GT R PRO,1
2026-05,*,MERCEDES BENZ,G580 EQ Edition One,1
2026-05,*,ZEEKR,ZEEKR 7X,418
2026-05,*,ZEEKR,ZEEKR 009,356
2026-05,*,ZEEKR,ZEEKR X,10
2026-05,*,XPENG,G6 RWD Long Range,292
2026-05,*,XPENG,G6 RWD Standard Range,130
2026-05,*,XPENG,X9 LONG RANGE(EXECUTIVE),69
2026-05,*,XPENG,X9 FWD LONG RANGE,36
2026-05,*,XPENG,X9 FWD STANDARD RANGE,50
2026-05,*,XPENG,G6 AWD Performance,29
2026-05,*,XPENG,X9 LONG RANGE(LUXURY),20
2026-05,*,XPENG,X9 AWD LONG RANGE,3
2026-05,*,XPENG,X9 LONG RANGE,10
2026-05,*,XPENG,G6 LONG RANGE,12
2026-05,*,XPENG,G6 STANDARD RANGE,1
2026-05,*,CHANGAN,LUMIN L DC,650
2026-05,*,CHANGAN,LUMIN,1
2026-05,*,SUZUKI,SWIFT GLX 1.2L CVT,115
2026-05,*,SUZUKI,SWIFT GL 1.2L CVT,89
2026-05,*,SUZUKI,FRONX 1.5L,80
2026-05,*,SUZUKI,CARRY 1.5L MT,42
2026-05,*,SUZUKI,SWIFT GL NEXT 1.2L CVT,26
2026-05,*,SUZUKI,XL7 1.5L,10
2026-05,*,SUZUKI,JIMNY 1.5L 4AT,6
2026-05,*,SUZUKI,CELERIO GL 1.0L CVT,4
2026-05,*,SUZUKI,CELERIO GA 1.0L MT,2
2026-05,*,SUZUKI,CELERIO GL UP 1.0L CVT,4
2026-05,*,SUZUKI,JIMNY SIERRA 4WD,7
2026-05,*,SUZUKI,JIMNY SIERRA JC 4WD,2
2026-05,*,SUZUKI,CELERIO GL 1.0L,1
2026-05,*,SUZUKI,CELERIO GX 1.0L,1
2026-05,*,SUZUKI,JIMNY ALPHA 5 DOOR,1
2026-05,*,SUZUKI,CELERIO GA 1.0L,2
2026-05,*,WULING,Bingou SRDTH CCS2,27
2026-05,*,WULING,Air EV LR,12
2026-05,*,WULING,Air EV SR,2
2026-05,*,HYUNDAI,STARIA,66
2026-05,*,HYUNDAI,SANTA FE,49
2026-05,*,HYUNDAI,IONIQ5,1
2026-05,*,HYUNDAI,STARGAZER,25
2026-05,*,HYUNDAI,PALISADE,14
2026-05,*,HYUNDAI,CRETA,1
2026-05,*,HYUNDAI,H-1,2
2026-05,*,HYUNDAI,IONIQ6,6
2026-05,*,HYUNDAI,IONIQ5 N,1
2026-05,*,OMODA,C5 EV Long Range Dynamic,13
2026-05,*,OMODA,C5 EV Long Range Ultimate,6
2026-05,*,RIDDARA,RD6 PRO 2WD,83
2026-05,*,RIDDARA,RD6 ECON,43
2026-05,*,RIDDARA,HORIZON 4WD,22
2026-05,*,RIDDARA,HORIZON PRO 4WD,22
2026-05,*,RIDDARA,RD6 86KWH 2WD,10
2026-05,*,RIDDARA,RD6 2WD,4
2026-05,*,RIDDARA,HORIZON PRO 4WD SUNROOF,4
2026-05,*,VOLVO,EX40,60
2026-05,*,VOLVO,EX30,30
2026-05,*,VOLVO,EC40,46
2026-05,*,VOLVO,XC60,13
2026-05,*,VOLVO,ES90,34
2026-05,*,VOLVO,XC90,8
2026-05,*,VOLVO,EX90,5
2026-05,*,VOLVO,C40,4
2026-05,*,VOLVO,XC40,4
2026-05,*,VOLVO,S90,4
2026-05,*,VOLVO,S60,2
2026-05,*,VOLVO,V60,2
2026-05,*,VOLVO,264GLE,1
2026-05,*,MINI,Cooper SE RHD,83
2026-05,*,MINI,Aceman SE RHD,49
2026-05,*,MINI,Countryman S ALL4,25
2026-05,*,MINI,JCW E,15
2026-05,*,MINI,JCW Aceman E,5
2026-05,*,MINI,JCW RHD,3
2026-05,*,MINI,JCW Convertible RHD,1
2026-05,*,MINI,John Cooper Works Cabrio,1
2026-05,*,KIA,CARNIVAL,52
2026-05,*,KIA,EV5,53
2026-05,*,KIA,CARNIVAL HEV 7P LUXURY,13
2026-05,*,KIA,SORENTO,5
2026-05,*,KIA,CARNIVAL HEV 7P PREMIUM,3
2026-05,*,KIA,EV9 GT LINE AWD,3
2026-05,*,PORSCHE,CAYENNE S E-HYBRID COUPE,53
2026-05,*,PORSCHE,PANAMERA 4 E-HYBRID,9
2026-05,*,PORSCHE,MACAN,9
2026-05,*,PORSCHE,CAYENNE E-HYBRID COUPE,7
2026-05,*,PORSCHE,TAYCAN,9
2026-05,*,PORSCHE,911 CARRERA,7
2026-05,*,PORSCHE,718 CAYMAN STYLE EDITION,3
2026-05,*,PORSCHE,PANAMERA 4 E-HYBRID EXEC.,4
2026-05,*,PORSCHE,TAYCAN 4S,4
2026-05,*,PORSCHE,MACAN 4,1
2026-05,*,PORSCHE,911 CARRERA S,2
2026-05,*,PORSCHE,CAYENNE E-HYBRID COUPE P.,1
2026-05,*,PORSCHE,911 CARRERA T,1
2026-05,*,PORSCHE,911 GT3,1
2026-05,*,PORSCHE,TAYCAN 4,2
2026-05,*,PORSCHE,718 SPYDER RS 4.0,1
2026-05,*,PORSCHE,911 CARRERA GTS,1
2026-05,*,PORSCHE,911 GT3 WITH T.P.,1
2026-05,*,PORSCHE,911 CARRERA CABRIOLET,1
2026-05,*,PORSCHE,911 DAKAR,1
2026-05,*,PORSCHE,911 TARGA 4S,2
2026-05,*,PORSCHE,911 SPIRIT 70,1
2026-05,*,PORSCHE,911 TARGA 4 GTS,1
2026-05,*,PORSCHE,911 GT3 RS,1
2026-05,*,PORSCHE,718 CAYMAN GT4 RS,1
2026-05,*,PORSCHE,911 CARRERA S COUPE PDK,2
2026-05,*,PORSCHE,CAYENNE E-HYBRID P.E.,1
2026-05,*,PORSCHE,PANAMERA 4 E-HYBRID SPORT,1
2026-05,*,PORSCHE,911 SPEEDSTER,1
2026-05,*,PORSCHE,TAYCAN TURBO S,1
2026-05,*,PORSCHE,CAYENNE,1
2026-05,*,PORSCHE,911 CARRERA 4 GTS CAB.,1
2026-05,*,AVATR,AVATR 11 LONG RANGE,68
2026-05,*,AVATR,AVATR 07 MAX,63
2026-05,*,AVATR,AVATR 07 ULTRA AWD,49
2026-05,*,AVATR,AVATR 11 ROYAL EDITION,6
2026-05,*,AVATR,AVATR 11 STANDARD RANGE,2
2026-05,*,DENZA,DENZA D9 FWD,125
2026-05,*,DENZA,DENZA D9 AWD,16
2026-05,*,HAVAL,H6 PLUG-IN HYBRID,22
2026-05,*,HAVAL,JOLION HYBRID,26
2026-05,*,HAVAL,H6 HYBRID,8
2026-05,*,HAVAL,H6 HEV ULTRA,5
2026-05,*,HAVAL,H6 HEV PRO,3
2026-05,*,LEXUS,LM350H,18
2026-05,*,LEXUS,NX350H,6
2026-05,*,LEXUS,LM500H,6
2026-05,*,LEXUS,RX350H,3
2026-05,*,LEXUS,NX450H+,6
2026-05,*,LEXUS,RX450H+,3
2026-05,*,LEXUS,IS300h,4
2026-05,*,LEXUS,RZ350E,5
2026-05,*,LEXUS,RX500H,4
2026-05,*,LEXUS,RZ500E,2
2026-05,*,LEXUS,UX300H,2
2026-05,*,LEXUS,LM500H AWD,1
2026-05,*,LEXUS,ไม่ระบุ,1
2026-05,*,LEXUS,RZ450E,1
2026-05,*,LEXUS,LM300h,1
2026-05,*,LEXUS,RC F FINAL EDITION,1
2026-05,*,LEXUS,LC500 L PACKAGE,1
2026-05,*,LEXUS,LX 600,1
2026-05,*,FOTON,BJ1045V9JD4-R1,62
2026-05,*,FOTON,BJ1044EVJAR,1
2026-05,*,FOTON,BJ1031EVJA4,1
2026-05,*,FOTON,BJ1031EVJA3,1
2026-05,*,FOTON,eTUNLAND,6
2026-05,*,LEAPMOTOR,B10 Design BEV,43
2026-05,*,LEAPMOTOR,C10 EV,20
2026-05,*,LEAPMOTOR,B10 Style BEV,1
2026-05,*,AUDI,TT Coupe Final Icon Black,6
2026-05,*,AUDI,A5 SB 40 TFSI S line eo,3
2026-05,*,AUDI,A5 CP 40 TFSI S line eo,2
2026-05,*,AUDI,A5 SB e-hybrid q Tech Pro,2
2026-05,*,AUDI,Q8 etron 55 q BE,1
2026-05,*,AUDI,RS Q3 SB edition 10 years,1
2026-05,*,AUDI,A7 SB 55 TFSIe q Sline,1
2026-05,*,AUDI,Q3 SB 40 TFSI q S line BE,3
2026-05,*,AUDI,Q6 e-tron Performance,1
2026-05,*,AUDI,Q7 TFSI e q S line edition one,1
2026-05,*,AUDI,RS 5 Coupe q competition,1
2026-05,*,AUDI,A7 SB 55 TFSIe q Sline BE,1
2026-05,*,AUDI,A5 Avant e-hybrid q Tech Plus,1
2026-05,*,AUDI,Q8 55 TFSI q S line,1
2026-05,*,NETA,NETA V-II,22
2026-05,*,GWM TANK,300 HYBRID,25
2026-05,*,GWM TANK,500 HYBRID,2
2026-05,*,HINO,XZU600R-WKMLST3,3
2026-05,*,HINO,XZU600R-WKTLST3,5
2026-05,*,HINO,XZU720R-WKFTST3,1
2026-05,*,GAC,M8 PHEV PREMIUM,34
2026-05,*,SUBARU,XV 2.0i-P ES,5
2026-05,*,SUBARU,FORESTER 2.5i-S AWD CVT,1
2026-05,*,SUBARU,FORESTER 2.0i-L ES,3
2026-05,*,SUBARU,OUTBACK 2.5i-T EyeSight,1
2026-05,*,SUBARU,WRX S4 S210,3
2026-05,*,SUBARU,BRZ,2
2026-05,*,SUBARU,BRZ 2.0 RWD 6MT,1
2026-05,*,LAND ROVER,RANGE ROVER 3.0 LITRE T/C,2
2026-05,*,LAND ROVER,DEFENDER 2.0L T/C PETROL PHEV,1
2026-05,*,LAND ROVER,RANGE ROVER VELAR 2.0 LITRE,1
2026-05,*,LAND ROVER,RANGE ROVER SPORT 3.0 LITRE,2
2026-05,*,PEUGEOT,3008 P84 BG,2
2026-05,*,PEUGEOT,2008 P24 BG,1
2026-05,*,POER,SAHAR HYBRID,6
2026-05,*,FARIZON,SV9,4
