period,registration_type,brand,model,units
2026-04,*,DEEPAL,S07 L,6
2026-04,*,DEEPAL,L07,29
2026-04,*,DEEPAL,S05 PLUS,3
2026-04,*,DEEPAL,L07 S,7
2026-04,*,DEEPAL,E07 PLUS,3
2026-04,*,DEEPAL,E07 PERFORMANCE AWD,2
2026-04,*,TESLA,MODEL 3 STANDARD,402
2026-04,*,TESLA,Model Y L,54
2026-04,*,TESLA,Model 3 Rear-Wheel Drive,117
2026-04,*,TESLA,Model Y Long Range RWD,5
2026-04,*,TESLA,Model Y Rear-Wheel Drive,4
2026-04,*,TESLA,Model 3 Long Range RWD,75
2026-04,*,TESLA,MODEL Y LONG RANGE,1
2026-04,*,TESLA,MODEL 3 PERFORMANCE,9
2026-04,*,TESLA,MODEL 3 LONG RANGE,7
2026-04,*,BMW,X1 sDrive20i M Sport,85
2026-04,*,BMW,320d M Sport,50
2026-04,*,BMW,X3 20d xDrive M Sport Pro,50
2026-04,*,BMW,330e M Sport,44
2026-04,*,BMW,iX1 eDrive20L,38
2026-04,*,BMW,220 Gran Coupe M Sport Pr,41
2026-04,*,BMW,520d M Sport,22
2026-04,*,BMW,530e M Sport Pro,13
2026-04,*,BMW,520d M Sport Pro,25
2026-04,*,BMW,530e M Sport,8
2026-04,*,BMW,X5 xDrive30d M Sport,11
2026-04,*,BMW,X4 xDrive20d RHD,16
2026-04,*,BMW,X5 xDrive50e RHD,11
2026-04,*,BMW,i5 eDrive40 RHD,12
2026-04,*,BMW,320Li Limousine LWB RHD,3
2026-04,*,BMW,iX3 M Sport RHD,8
2026-04,*,BMW,X6 xDrive40i M Sport,9
2026-04,*,BMW,i5 eDrive40 M Sport,6
2026-04,*,BMW,220i Gran Coupe M Sport,8
2026-04,*,BMW,X1 sDrive20i xLine,7
2026-04,*,BMW,530e Inspiring,6
2026-04,*,BMW,M340i xDrive,8
2026-04,*,BMW,X7 xDrive40d M Sport,9
2026-04,*,BMW,i7 xDrive60 Limousine RHD,6
2026-04,*,BMW,X3 M50 xDrive,7
2026-04,*,BMW,X3 xDrive30e M Sport,5
2026-04,*,BMW,430i Coupe RHD,7
2026-04,*,BMW,XM 50e RHD,9
2026-04,*,BMW,i5 M60 xDrive RHD,7
2026-04,*,BMW,iX xDrive50 RHD,4
2026-04,*,BMW,750e xDrive M Sport,2
2026-04,*,BMW,430i Convertible RHD,6
2026-04,*,BMW,740d M Sport,3
2026-04,*,BMW,i7 eDrive50 RHD,3
2026-04,*,BMW,i4 eDrive35 Gran Coupe RH,2
2026-04,*,BMW,Z4 sDrive30i RHD,1
2026-04,*,BMW,M440i xDrive Coupe RHD,4
2026-04,*,BMW,420i Coupe RHD,1
2026-04,*,BMW,M240i xDrive Coupe RHD MX,4
2026-04,*,BMW,i4 M50 Gran Coupe RHD,2
2026-04,*,BMW,330Li,2
2026-04,*,BMW,X3 xDrive20d M Sport,2
2026-04,*,BMW,M2 RHD,1
2026-04,*,BMW,X1 SDRIVE20D XLINE,5
2026-04,*,BMW,X3 20d xDrive RHD,1
2026-04,*,BMW,Z4 M40i RHD,2
2026-04,*,BMW,430i Cabrio RHD,2
2026-04,*,BMW,630i Gran Turismo RHD,1
2026-04,*,BMW,M2 CS,1
2026-04,*,BMW,530e Elite,1
2026-04,*,BMW,X1 xDrive30e M Sport,1
2026-04,*,BMW,X1 sDrive20d M Sport,1
2026-04,*,BMW,M3 Competition M xDrive T,1
2026-04,*,BMW,X6 M50D,1
2026-04,*,BMW,X1 sDrive18i xLine,1
2026-04,*,CHERY,V23 2WD PLUS,216
2026-04,*,CHERY,V23 4WD PEAK,238
2026-04,*,CHERY,V23 2WD PLAY,59
2026-04,*,CHERY,TIGGO8 PHEV 4WD ELITE,20
2026-04,*,CHERY,TIGGO8 PHEV 2WD ESTEEM,7
2026-04,*,MAZDA,MAZDA 2,365
2026-04,*,MAZDA,MAZDA CX-30,110
2026-04,*,MAZDA,CX-3,59
2026-04,*,MAZDA,Mazda CX-5,35
2026-04,*,MAZDA,MAZDA 3,15
2026-04,*,MAZDA,MAZDA CX-8,9
2026-04,*,MAZDA,Mazda BT-50,6
2026-04,*,MAZDA,MAZDA CX-3,1
2026-04,*,MAZDA,MAZDA 6,2
2026-04,*,MAZDA,ROADSTER RF 35TH ANNIVERSARY,1
2026-04,*,MAZDA,ROADSTER 35TH ANNIVERSARY,1
2026-04,*,NISSAN,KICKS,114
2026-04,*,NISSAN,SERENA e-POWER,114
2026-04,*,NISSAN,ALMERA,108
2026-04,*,NISSAN,NAVARA,109
2026-04,*,NISSAN,SERENA,35
2026-04,*,NISSAN,X-TRIAL e-POWER,48
2026-04,*,NISSAN,TERRA,1
2026-04,*,NISSAN,GT-R PURE EDITION,3
2026-04,*,NISSAN,GT-R PREMIUM EDITION T-SPEC,1
2026-04,*,NISSAN,FAIRLADY Z PROTO,1
2026-04,*,MERCEDES BENZ,E 350 e,47
2026-04,*,MERCEDES BENZ,C 220 d,59
2026-04,*,MERCEDES BENZ,C 350 e,46
2026-04,*,MERCEDES BENZ,GLA 200,45
2026-04,*,MERCEDES BENZ,GLC 350 e 4MATIC,25
2026-04,*,MERCEDES BENZ,E 220 d,21
2026-04,*,MERCEDES BENZ,CLS 220 d,22
2026-04,*,MERCEDES BENZ,CLE 300 4MATIC coupe,26
2026-04,*,MERCEDES BENZ,GLC 350 e 4MATIC coupe,15
2026-04,*,MERCEDES BENZ,GLC 220 d 4MATIC,23
2026-04,*,MERCEDES BENZ,EQE 350 4MATIC SUV,11
2026-04,*,MERCEDES BENZ,A 200,11
2026-04,*,MERCEDES BENZ,GLE 300 d 4MATIC,13
2026-04,*,MERCEDES BENZ,MERCEDES-AMG CLE 53,16
2026-04,*,MERCEDES BENZ,EQE 300,5
2026-04,*,MERCEDES BENZ,EQS 450 4MATIC SUV,9
2026-04,*,MERCEDES BENZ,AMG CLS 53 4MATIC,11
2026-04,*,MERCEDES BENZ,G 450 D,13
2026-04,*,MERCEDES BENZ,Maybach S 580 e,7
2026-04,*,MERCEDES BENZ,SPRINTER 419 CDI VAN,5
2026-04,*,MERCEDES BENZ,S 580 e,9
2026-04,*,MERCEDES BENZ,E 300 e,6
2026-04,*,MERCEDES BENZ,VITO 119 CDI TOURER,1
2026-04,*,MERCEDES BENZ,EQS 500 4MATIC,4
2026-04,*,MERCEDES BENZ,AMG CLE 53 4MATIC coupe,7
2026-04,*,MERCEDES BENZ,V 300 d,3
2026-04,*,MERCEDES BENZ,AMG GLE 53 HYBRID 4MATIC+,5
2026-04,*,MERCEDES BENZ,GLS 450 d 4MATIC,5
2026-04,*,MERCEDES BENZ,MERCEDES-AMG GLE 53,2
2026-04,*,MERCEDES BENZ,GLC 220 d,2
2026-04,*,MERCEDES BENZ,S 350 d,4
2026-04,*,MERCEDES BENZ,VITO 119 CDI,3
2026-04,*,MERCEDES BENZ,C 200 Coupe,2
2026-04,*,MERCEDES BENZ,AMG G 63,1
2026-04,*,MERCEDES BENZ,G400 D,2
2026-04,*,MERCEDES BENZ,GLC 300 e 4MATIC Coupe,1
2026-04,*,MERCEDES BENZ,AMG GLC 43 4MATIC Coupe,1
2026-04,*,MERCEDES BENZ,GLC 300 e 4MATIC,1
2026-04,*,MERCEDES BENZ,AMG GLA 35 4MATIC,1
2026-04,*,MERCEDES BENZ,G450D AMG LINE,2
2026-04,*,MERCEDES BENZ,EQS 450+,2
2026-04,*,MERCEDES BENZ,E 200 Coupe,1
2026-04,*,MERCEDES BENZ,G 580,1
2026-04,*,MERCEDES BENZ,GLS 350 d 4MATIC,1
2026-04,*,MERCEDES BENZ,G 450 D AMG-Line,1
2026-04,*,MERCEDES BENZ,SPRINTER 319 CDI,1
2026-04,*,MERCEDES BENZ,CLS 300 d,1
2026-04,*,MERCEDES BENZ,C350 e,1
2026-04,*,MERCEDES BENZ,S 560 e,1
2026-04,*,MERCEDES BENZ,AMG C 43 4MATIC,1
2026-04,*,MERCEDES BENZ,MAYBACH EQS 680 SUV,1
2026-04,*,MERCEDES BENZ,CLA 180,1
2026-04,*,MERCEDES BENZ,S350D,1
2026-04,*,ZEEKR,ZEEKR 7X,197
2026-04,*,ZEEKR,ZEEKR 009,117
2026-04,*,ZEEKR,ZEEKR X,7
2026-04,*,XPENG,G6 RWD Long Range,172
2026-04,*,XPENG,G6 RWD Standard Range,54
2026-04,*,XPENG,X9 LONG RANGE(EXECUTIVE),81
2026-04,*,XPENG,G6 AWD Performance,14
2026-04,*,XPENG,X9 LONG RANGE(LUXURY),16
2026-04,*,XPENG,X9 LONG RANGE,11
2026-04,*,XPENG,G6 LONG RANGE,6
2026-04,*,XPENG,G6 STANDARD RANGE,1
2026-04,*,XPENG,X9 STANDARD RANGE,1
2026-04,*,CHANGAN,LUMIN L DC,149
2026-04,*,SUZUKI,SWIFT GLX 1.2L CVT,202
2026-04,*,SUZUKI,SWIFT GL 1.2L CVT,132
2026-04,*,SUZUKI,FRONX 1.5L,56
2026-04,*,SUZUKI,CARRY 1.5L MT,32
2026-04,*,SUZUKI,SWIFT GL NEXT 1.2L CVT,22
2026-04,*,SUZUKI,XL7 1.5L,15
2026-04,*,SUZUKI,JIMNY 1.5L 4AT,6
2026-04,*,SUZUKI,CELERIO GL 1.0L CVT,12
2026-04,*,SUZUKI,CELERIO GX 1.0L CVT,2
2026-04,*,SUZUKI,CELERIO GA 1.0L MT,4
2026-04,*,SUZUKI,CELERIO GL UP 1.0L CVT,4
2026-04,*,SUZUKI,JIMNY SIERRA 4WD,5
2026-04,*,SUZUKI,JIMNY SIERRA JC 4WD,1
2026-04,*,SUZUKI,CELERIO GL 1.0L,1
2026-04,*,SUZUKI,ERTIGA GX 1.5L,1
2026-04,*,SUZUKI,CIAZ RS CVT,1
2026-04,*,SUZUKI,JIMNY ALPHA 5 DOOR,1
2026-04,*,SUZUKI,JIMNY NOMADE FC 4WD,1
2026-04,*,SUZUKI,JIMNY NOMADE FC 5 DOOR,1
2026-04,*,SUZUKI,SWIFT GLX-Navi 1.2L CVT,1
2026-04,*,SUZUKI,AP416PUM14058,1
2026-04,*,ORA,GOOD CAT,1
2026-04,*,WULING,Bingou SRDTH CCS2,6
2026-04,*,WULING,Binguo SRDTH,3
2026-04,*,WULING,Air EV LR,5
2026-04,*,WULING,Air EV SR,2
2026-04,*,HYUNDAI,STARIA,57
2026-04,*,HYUNDAI,SANTA FE,21
2026-04,*,HYUNDAI,IONIQ5,1
2026-04,*,HYUNDAI,STARGAZER,11
2026-04,*,HYUNDAI,PALISADE,19
2026-04,*,HYUNDAI,CRETA,8
2026-04,*,HYUNDAI,H-1,2
2026-04,*,HYUNDAI,IONIQ6,3
2026-04,*,OMODA,C5 EV Long Range Max,1
2026-04,*,OMODA,C5 EV Long Range Dynamic,2
2026-04,*,OMODA,C5 EV Long Range Ultimate,4
2026-04,*,RIDDARA,RD6 PRO 2WD,24
2026-04,*,RIDDARA,RD6 ECON,26
2026-04,*,RIDDARA,HORIZON 4WD,5
2026-04,*,RIDDARA,HORIZON PRO 4WD,13
2026-04,*,RIDDARA,RD6 86KWH 2WD,12
2026-04,*,RIDDARA,RD6 2WD,3
2026-04,*,RIDDARA,HORIZON PRO 4WD SUNROOF,2
2026-04,*,VOLVO,EX40,47
2026-04,*,VOLVO,EX30,33
2026-04,*,VOLVO,EC40,21
2026-04,*,VOLVO,XC60,15
2026-04,*,VOLVO,ES90,27
2026-04,*,VOLVO,XC90,7
2026-04,*,VOLVO,EX90,6
2026-04,*,VOLVO,C40,5
2026-04,*,VOLVO,XC40,1
2026-04,*,VOLVO,S90,1
2026-04,*,VOLVO,V60,3
2026-04,*,MINI,Cooper SE RHD,49
2026-04,*,MINI,Aceman SE RHD,21
2026-04,*,MINI,Countryman S ALL4,16
2026-04,*,MINI,JCW E,8
2026-04,*,MINI,JCW Aceman E,6
2026-04,*,MINI,Cooper S Countryman RHD,2
2026-04,*,MINI,JCW RHD,2
2026-04,*,MINI,JCW Convertible RHD,1
2026-04,*,MINI,John Cooper Works Cabrio,1
2026-04,*,MINI,Cooper S Cabrio RHD,1
2026-04,*,MINI,John Cooper Works Hatch R,1
2026-04,*,MINI,Countryman SE ALL4 RHD,1
2026-04,*,MINI,Cooper S Hatch RHD,1
2026-04,*,MINI,Cooper SE Hatch RHD,1
2026-04,*,MINI,MINI COOPER S ALL4 PACEMA,1
2026-04,*,KIA,CARNIVAL,46
2026-04,*,KIA,EV5,14
2026-04,*,KIA,CARNIVAL HEV 7P LUXURY,16
2026-04,*,KIA,SORENTO,4
2026-04,*,KIA,EV9 GT LINE AWD,3
2026-04,*,PORSCHE,CAYENNE S E-HYBRID COUPE,52
2026-04,*,PORSCHE,PANAMERA 4 E-HYBRID,9
2026-04,*,PORSCHE,MACAN,8
2026-04,*,PORSCHE,CAYENNE E-HYBRID COUPE,9
2026-04,*,PORSCHE,TAYCAN,7
2026-04,*,PORSCHE,911 CARRERA,2
2026-04,*,PORSCHE,718 CAYMAN STYLE EDITION,1
2026-04,*,PORSCHE,PANAMERA 4 E-HYBRID EXEC.,2
2026-04,*,PORSCHE,CAYENNE E-HYBRID,2
2026-04,*,PORSCHE,TAYCAN 4S,1
2026-04,*,PORSCHE,MACAN 4,1
2026-04,*,PORSCHE,911 CARRERA S,1
2026-04,*,PORSCHE,718 BOXSTER STYLE EDITION,5
2026-04,*,PORSCHE,PANAMERA 4 E-HYBRID P.E.,1
2026-04,*,PORSCHE,CAYENNE E-HYBRID COUPE P.,2
2026-04,*,PORSCHE,911 CARRERA T,3
2026-04,*,PORSCHE,911 S/T,2
2026-04,*,PORSCHE,PANAMERA 4S E-HYBRID,1
2026-04,*,PORSCHE,911 GT3 WITH TOURING PACKAGE,1
2026-04,*,PORSCHE,TAYCAN 4 CROSS TURISMO,1
2026-04,*,PORSCHE,911 CARRERA GTS,1
2026-04,*,PORSCHE,911 GT3 WITH T.P.,1
2026-04,*,PORSCHE,911 TARGA 4S,1
2026-04,*,PORSCHE,911 SPIRIT 70,1
2026-04,*,PORSCHE,911 TARGA 4,1
2026-04,*,PORSCHE,911 CARRERA S CABRIOLET,2
2026-04,*,PORSCHE,718 CAYMAN GT4 RS,2
2026-04,*,PORSCHE,718 BOXSTER,1
2026-04,*,PORSCHE,TAYCAN GTS,1
2026-04,*,PORSCHE,MACAN S,1
2026-04,*,PORSCHE,911 CARRERA 4S CABRIOLET,1
2026-04,*,PORSCHE,911 TURBO 50 YEARS ANV,1
2026-04,*,AVATR,AVATR 11 LONG RANGE,40
2026-04,*,AVATR,AVATR 07 MAX,15
2026-04,*,AVATR,AVATR 07 ULTRA AWD,9
2026-04,*,AVATR,AVATR 11 STANDARD RANGE,4
2026-04,*,DENZA,DENZA D9 FWD,14
2026-04,*,DENZA,DENZA D9 AWD,10
2026-04,*,HAVAL,H6 PLUG-IN HYBRID,30
2026-04,*,HAVAL,JOLION HYBRID,34
2026-04,*,HAVAL,H6 HYBRID,3
2026-04,*,HAVAL,H6 HEV ULTRA,4
2026-04,*,HAVAL,H6 HEV PRO,1
2026-04,*,LEXUS,LM350H,15
2026-04,*,LEXUS,NX350H,9
2026-04,*,LEXUS,LM500H,8
2026-04,*,LEXUS,RX350H,5
2026-04,*,LEXUS,NX450H+,4
2026-04,*,LEXUS,RX450H+,2
2026-04,*,LEXUS,IS300h,1
2026-04,*,LEXUS,RZ350E,2
2026-04,*,LEXUS,RZ500E,2
2026-04,*,LEXUS,RZ450E,1
2026-04,*,LEXUS,RX300,1
2026-04,*,LEXUS,LX 500D,1
2026-04,*,FOTON,BJ1044EVJAR,2
2026-04,*,FOTON,BJ1031EVJA4,2
2026-04,*,FOTON,eTUNLAND,1
2026-04,*,LEAPMOTOR,B10 Design BEV,21
2026-04,*,LEAPMOTOR,C10 EV,15
2026-04,*,LEAPMOTOR,B10 Style BEV,1
2026-04,*,AUDI,TT Coupe Final Icon Black,5
2026-04,*,AUDI,A5 SB 40 TFSI S line eo,2
2026-04,*,AUDI,A5 CP 40 TFSI S line eo,1
2026-04,*,AUDI,Q5 SB 55 TFSIe q S lineBE,1
2026-04,*,AUDI,A5 SB e-hybrid q Tech Pro,1
2026-04,*,AUDI,Q8 etron 55 q BE,1
2026-04,*,AUDI,Q8 60 TFSI e q S line BE,3
2026-04,*,AUDI,A5 CP 45 TFSI q S line BE,3
2026-04,*,AUDI,RS Q3 SB edition 10 years,1
2026-04,*,AUDI,Q8 SB etron 55 q Sline BE,1
2026-04,*,AUDI,A7 SB 55 TFSIe q Sline,1
2026-04,*,AUDI,Q6 e-tron Performance,1
2026-04,*,AUDI,TT Coupe 45 TFSI q S line,4
2026-04,*,AUDI,A8L 60 TFSIe q Pstg Sline,1
2026-04,*,AUDI,S6 Sportback e-tron quattro,1
2026-04,*,AUDI,TTS Coupe q,1
2026-04,*,AUDI,Q7 45 TDI q,1
2026-04,*,NETA,NETA V-II,39
2026-04,*,NETA,NETA X,4
2026-04,*,GWM TANK,300 HYBRID,24
2026-04,*,GWM TANK,500 HYBRID,6
2026-04,*,HINO,XZU600R-WKMLST3,5
2026-04,*,HINO,XZU600R-WKTLST3,2
2026-04,*,HINO,XZU600R-HKMQLT3,3
2026-04,*,HINO,FM8JN1D-SGT,2
2026-04,*,GAC,M8 PHEV PREMIUM,13
2026-04,*,SUBARU,XV 2.0i-P ES,6
2026-04,*,SUBARU,FORESTER 2.0i-S ES,3
2026-04,*,SUBARU,FORESTER 2.5i-S AWD CVT,3
2026-04,*,SUBARU,FORESTER 2.0i-L ES,2
2026-04,*,SUBARU,OUTBACK 2.5i-T EyeSight,1
2026-04,*,SUBARU,BRZ 2.4 EyeSight RWD 6AT,2
2026-04,*,LAND ROVER,RANGE ROVER 3.0 LITRE T/C,1
2026-04,*,LAND ROVER,RANGE ROVER SPORT 3.0 LITRE,3
2026-04,*,LAND ROVER,DEFENDER 2.0L T/C PETROL,1
2026-04,*,POER,SAHAR HYBRID,8
2026-04,*,FARIZON,SV9,8
2026-04,*,LAMBORGHINI,URUS SE,2
2026-04,*,LAMBORGHINI,HURACAN TECNICA,1
2026-04,*,LAMBORGHINI,REVUELTO,2
2026-04,*,LAMBORGHINI,URUS PERFORMANTE,1
2026-04,*,LAMBORGHINI,URUS S,1
2026-04,*,LAMBORGHINI,HURACAN EVO,1
2026-04,*,LAMBORGHINI,URUS PERFORMANTE V8,1
