period,registration_type,brand,model,units
2026-06,*,TOYOTA,LAND CRUISER 300 ZX,2
2026-06,*,TOYOTA,ALPHARD HYBRID Z 2.5L E-FOUR,2
2026-06,*,TOYOTA,LAND CRUISER 250 VX,2
2026-06,*,TOYOTA,CROWN CROSSOVER RS ADVANCED,2
2026-06,*,TOYOTA,ALPHARD HYBRID X E-FOUR,2
2026-06,*,TOYOTA,HARRIER HYBRID Z LEATHER,2
2026-06,*,TOYOTA,LAND CRUISER 250 ZX 2.8L,3
2026-06,*,TOYOTA,VELLFIRE Z PREMIER E-FOUR,2
2026-06,*,TOYOTA,GR YARIS RC,3
2026-06,*,TOYOTA,LAND CRUISER 300 GR SPORT,1
2026-06,*,TOYOTA,LAND CRUISER 250 GX,1
2026-06,*,TOYOTA,ALPHARD X HYBRID 2.5L,2
2026-06,*,TOYOTA,GR86 RZ,2
2026-06,*,TOYOTA,GR86 RZ 2WD,1
2026-06,*,TOYOTA,LAND CRUISER 70 AX 2.8L 4WD,2
2026-06,*,TOYOTA,GR86 CUP CAR BASIC,1
2026-06,*,TOYOTA,GR SUPRA,2
2026-06,*,TOYOTA,ALPHARD Z HYBRID E-FOUR 2.5L,1
2026-06,*,TOYOTA,CROWN SPORT Z,1
2026-06,*,TOYOTA,ALPHARD 2.5S C PACKAGE,1
2026-06,*,TOYOTA,GR 86 RZ,1
2026-06,*,TOYOTA,GR COROLLA,1
2026-06,*,TOYOTA,GR YARIS RZ,1
2026-06,*,TOYOTA,VELLFIRE Z PREMIER  2.4L,1
2026-06,*,TOYOTA,GR86 SZ,1
2026-06,*,TOYOTA,GR SUPRA RZ,1
2026-06,*,TOYOTA,KDH222R-LEMDYT A1,1
2026-06,*,TOYOTA,KDH223R-LEMDYT A2,1
2026-06,*,TOYOTA,LAND CRUISER 300 ZX 3.3L,1
2026-06,*,TOYOTA,ALPHARD 2.5 HYBRID Z E-FOUR,2
2026-06,*,TOYOTA,ALPHARD HYBRID SRC PACKAGE,1
2026-06,*,TOYOTA,GR86 RZ AT,1
2026-06,*,TOYOTA,ALPHARD 2.5L SC PACKAGE,1
2026-06,*,TOYOTA,CROWN SPORT Z THE 70TH,1
2026-06,*,TOYOTA,HARRIER 2.5 HYBRID Z LEATHER,1
2026-06,*,TOYOTA,LANDCRUISER LC300 GR SPORT,1
2026-06,*,TOYOTA,PRIUS HYBRID X 2WD,1
2026-06,*,HONDA,HR-V,2172
2026-06,*,HONDA,CITY HATCHBACK,1160
2026-06,*,HONDA,CIVIC,1123
2026-06,*,HONDA,CITY,760
2026-06,*,HONDA,CR-V,749
2026-06,*,HONDA,ACCORD,133
2026-06,*,HONDA,STEP WGN,65
2026-06,*,HONDA,e:N1,26
2026-06,*,HONDA,STEP WGN e-HEV SPADA PREMIUM,13
2026-06,*,HONDA,CIVIC TYPE R,7
2026-06,*,HONDA,e:N2,14
2026-06,*,HONDA,WR-V,1
2026-06,*,HONDA,STEP WGN e-HEV AIR,1
2026-06,*,HONDA,STEP WGN SPADA HYBRID PREMIUM,2
2026-06,*,HONDA,N-BOX JOY TURBO,1
2026-06,*,HONDA,JAZZ,1
2026-06,*,HONDA,STEP WGN e-HEV SPADA,1
2026-06,*,HONDA,WAVE125,1
2026-06,*,HONDA,CIVIC'13,1
2026-06,*,HONDA,E ADVANCE,1
2026-06,*,HONDA,ACCORD HYBRID,1
2026-06,*,HONDA,S660,1
2026-06,*,ISUZU,D-MAX,3995
2026-06,*,ISUZU,mu-X,893
2026-06,*,ISUZU,ไม่ระบุ,137
2026-06,*,BYD,BYD DOLPHIN (435KM-STD),538
2026-06,*,BYD,BYD ATTO3 (480KM-EXT),332
2026-06,*,BYD,BYD ATTO3 (410KM-PREMIUM),814
2026-06,*,BYD,BYD SEALION 6 DM-i PREMIUM,769
2026-06,*,BYD,BYD DOLPHIN (490KM-EXT),319
2026-06,*,BYD,BYD SEALION 7 RWD,162
2026-06,*,BYD,BYD ATTO 2 PREMIUM,379
2026-06,*,BYD,BYD SEALION 7 AWD,305
2026-06,*,BYD,BYD SEAL 5 DM-i PREMIUM,156
2026-06,*,BYD,BYD M6 EXTENDED,248
2026-06,*,BYD,BYD ATTO 1 PREMIUM,280
2026-06,*,BYD,BYD SEALION5 DM-i PREMIUM,174
2026-06,*,BYD,BYD SEAL STD RWD,4
2026-06,*,BYD,BYD SEALION 6 DM-i DYNAMIC,40
2026-06,*,BYD,BYD SEAL 5 DM-i STANDARD,56
2026-06,*,BYD,BYD M6 DYNAMIC,50
2026-06,*,BYD,BYD SEAL 6 PREMIUM,72
2026-06,*,BYD,BYD SEAL 5 DM-i DYNAMIC,48
2026-06,*,BYD,T3,6
2026-06,*,BYD,BYD ATTO 2 DYNAMIC,33
2026-06,*,BYD,E6,2
2026-06,*,BYD,BYD ATTO 1 DYNAMIC,18
2026-06,*,BYD,BYD SEALION5 DM-i DYNAMIC,16
2026-06,*,BYD,BYD SEAL 6 DYNAMIC,8
2026-06,*,BYD,BYD SEALION 6,3
2026-06,*,MG,S5 EV,1159
2026-06,*,MG,MG4 ELECTRIC,1090
2026-06,*,MG,IM6,171
2026-06,*,MG,MG3,102
2026-06,*,MG,MG5,85
2026-06,*,MG,EP,1
2026-06,*,MG,IM5,247
2026-06,*,MG,MAXUS 7,116
2026-06,*,MG,ZS,42
2026-06,*,MG,MAXUS 9,15
2026-06,*,MG,HS PHEV,16
2026-06,*,MG,VS HEV,4
2026-06,*,MG,MG EXTENDER,5
2026-06,*,MG,CYBERSTER,7
2026-06,*,MG,HS,2
2026-06,*,JAECOO,5 EV Long Range Max,369
2026-06,*,JAECOO,5 EV MAX+,151
2026-06,*,JAECOO,6 EV Long Range 2WD PRO,157
2026-06,*,JAECOO,6 EV Long Range 4WD,228
2026-06,*,JAECOO,7 SHS Max,72
2026-06,*,JAECOO,6T EV Long Range 4WD,96
2026-06,*,JAECOO,6 EV 2WD MAX,214
2026-06,*,JAECOO,6 EV Long Range 2WD,2
2026-06,*,MITSUBISHI,XFORCE HEV,756
2026-06,*,MITSUBISHI,TRITON,451
2026-06,*,MITSUBISHI,XPANDER CROSS HEV,334
2026-06,*,MITSUBISHI,ATTRAGE,179
2026-06,*,MITSUBISHI,PAJERO SPORT,127
2026-06,*,MITSUBISHI,MIRAGE,126
2026-06,*,MITSUBISHI,XPANDER HEV,47
2026-06,*,MITSUBISHI,XPANDER,5
2026-06,*,MITSUBISHI,ไม่ระบุ,1
2026-06,*,AION,AION UT 420 STANDARD,568
2026-06,*,AION,AION V 602 LUXURY,458
2026-06,*,AION,AION UT 500 PREMIUM,224
2026-06,*,AION,HYPTEC HT 620 PREMIUM,291
2026-06,*,AION,AION Y PLUS,10
2026-06,*,AION,AION Y PLUS 490 PREMIUM,52
2026-06,*,AION,AION V 500 PREMIUM,335
2026-06,*,AION,AION ES,89
2026-06,*,AION,AION V 505 PREMIUM,95
2026-06,*,AION,AION Y PLUS 410 PREMIUM,41
2026-06,*,AION,HYPTEC HT 620 LUXURY,2
2026-06,*,FORD,RANGER,579
2026-06,*,FORD,EVEREST,547
2026-06,*,FORD,RANGER RAPTOR,148
2026-06,*,FORD,RANGER SUPER DUTY,33
2026-06,*,FORD,MUSTANG,2
2026-06,*,FORD,FORD RANGER,1
2026-06,*,FORD,MUSTANG 5.0 GT PREMIUM,1
2026-06,*,FORD,MUSTANG ECOBOOST 2.3,1
2026-06,*,GEELY,EX2,1668
2026-06,*,GEELY,EX5,329
2026-06,*,GWM,GWM TANK 300,598
2026-06,*,GWM,ORA 5,82
2026-06,*,GWM,GWM TANK 500,76
2026-06,*,GWM,H6 PLUG-IN HYBRID,112
2026-06,*,GWM,WEY G9 PLUG-IN HYBRID,78
2026-06,*,GWM,POER SAHAR,27
2026-06,*,GWM,H6 HYBRID,18
2026-06,*,DEEPAL,S05 MAX,627
2026-06,*,DEEPAL,S07,181
2026-06,*,DEEPAL,S05 REEV MAX,164
2026-06,*,DEEPAL,S05 MAX LONG RANGE,321
2026-06,*,DEEPAL,S07 L,20
2026-06,*,DEEPAL,L07,1
2026-06,*,DEEPAL,S05 PLUS,3
2026-06,*,DEEPAL,E07 PERFORMANCE AWD,7
2026-06,*,DEEPAL,HUNTER K50,7
2026-06,*,TESLA,MODEL 3 STANDARD,531
2026-06,*,TESLA,Model Y L,703
2026-06,*,TESLA,Model 3 Rear-Wheel Drive,76
2026-06,*,TESLA,Model Y Long Range RWD,94
2026-06,*,TESLA,Model Y Rear-Wheel Drive,93
2026-06,*,TESLA,Model 3 Long Range RWD,25
2026-06,*,TESLA,Model Y,26
2026-06,*,TESLA,MODEL Y LONG RANGE,62
2026-06,*,TESLA,MODEL 3 PERFORMANCE,9
2026-06,*,TESLA,MODEL 3 LONG RANGE,6
2026-06,*,TESLA,MODEL Y STANDARD,1
2026-06,*,BMW,X1 sDrive20i M Sport,164
2026-06,*,BMW,320d M Sport,94
2026-06,*,BMW,X3 20d xDrive M Sport Pro,85
2026-06,*,BMW,330e M Sport,74
2026-06,*,BMW,iX1 eDrive20L,133
2026-06,*,BMW,220 Gran Coupe M Sport Pr,50
2026-06,*,BMW,520d M Sport,40
2026-06,*,BMW,530e M Sport Pro,21
2026-06,*,BMW,520d M Sport Pro,16
2026-06,*,BMW,530e M Sport,46
2026-06,*,BMW,X5 xDrive30d M Sport,22
2026-06,*,BMW,X4 xDrive20d RHD,15
2026-06,*,BMW,X5 xDrive50e RHD,23
2026-06,*,BMW,i5 eDrive40 RHD,14
2026-06,*,BMW,320Li Limousine LWB RHD,8
2026-06,*,BMW,iX3 M Sport RHD,15
2026-06,*,BMW,X6 xDrive40i M Sport,10
2026-06,*,BMW,i5 eDrive40 M Sport,31
2026-06,*,BMW,220i Gran Coupe M Sport,8
2026-06,*,BMW,X1 sDrive20i xLine,12
2026-06,*,BMW,530e Inspiring,12
2026-06,*,BMW,M340i xDrive,7
2026-06,*,BMW,X7 xDrive40d M Sport,9
2026-06,*,BMW,i7 xDrive60 Limousine RHD,7
2026-06,*,BMW,X3 M50 xDrive,10
2026-06,*,BMW,X3 xDrive30e M Sport,8
2026-06,*,BMW,430i Coupe RHD,7
2026-06,*,BMW,XM 50e RHD,3
2026-06,*,BMW,i5 M60 xDrive RHD,2
2026-06,*,BMW,iX xDrive50 RHD,3
2026-06,*,BMW,750e xDrive M Sport,6
2026-06,*,BMW,430i Convertible RHD,2
2026-06,*,BMW,740d M Sport,4
2026-06,*,BMW,i7 eDrive50 RHD,5
2026-06,*,BMW,i4 eDrive35 Gran Coupe RH,6
2026-06,*,BMW,iX xDrive40 RHD,6
2026-06,*,BMW,Z4 sDrive30i RHD,4
2026-06,*,BMW,M440i xDrive Coupe RHD,5
2026-06,*,BMW,420i Coupe RHD,3
2026-06,*,BMW,M240i xDrive Coupe RHD MX,1
2026-06,*,BMW,i4 M50 Gran Coupe RHD,1
2026-06,*,BMW,330Li,3
2026-06,*,BMW,X3 xDrive20d M Sport,2
2026-06,*,BMW,M2 RHD,3
2026-06,*,BMW,X1 SDRIVE20D XLINE,1
2026-06,*,BMW,X3 20d xDrive RHD,2
2026-06,*,BMW,iX2 xDrive30 RHD,2
2026-06,*,BMW,430i Cabrio RHD,2
2026-06,*,BMW,320d Sport,1
2026-06,*,BMW,630i Gran Turismo RHD,1
2026-06,*,BMW,Z4 M40i Roadster RHD,1
2026-06,*,BMW,M4 Competition M xDrive C,2
2026-06,*,BMW,M2 CS,2
2026-06,*,BMW,X1 xDrive30e M Sport,1
2026-06,*,BMW,320d Limousine RHD,1
2026-06,*,CHERY,V23 2WD PLUS,469
2026-06,*,CHERY,V23 4WD PEAK,357
2026-06,*,CHERY,V23 2WD PLAY,22
2026-06,*,CHERY,TIGGO8 PHEV 4WD ELITE,21
2026-06,*,CHERY,TIGGO8 PHEV 2WD ESTEEM,14
2026-06,*,MAZDA,MAZDA 2,321
2026-06,*,MAZDA,MAZDA CX-30,90
2026-06,*,MAZDA,CX-3,44
2026-06,*,MAZDA,Mazda CX-5,50
2026-06,*,MAZDA,MAZDA 3,8
2026-06,*,MAZDA,MAZDA CX-8,10
2026-06,*,MAZDA,Mazda BT-50,15
2026-06,*,MAZDA,MAZDA CX-3,2
2026-06,*,MAZDA,MAZDA 6,2
2026-06,*,MAZDA,ROADSTER S SPECIAL PACKAGE,1
2026-06,*,MAZDA,MAZDA3,2
2026-06,*,MAZDA,ROADSTER SPIRIT RACING 12R,1
2026-06,*,MAZDA,ROADSTER SPIRIT RACING,1
2026-06,*,MAZDA,MX-5 ROADSTER30TH ANNIVERSARY,1
2026-06,*,NISSAN,KICKS,217
2026-06,*,NISSAN,SERENA e-POWER,113
2026-06,*,NISSAN,ALMERA,161
2026-06,*,NISSAN,NAVARA,100
2026-06,*,NISSAN,SERENA,53
2026-06,*,NISSAN,X-TRAIL e-POWER,35
2026-06,*,NISSAN,TERRA,2
2026-06,*,NISSAN,GT-R PURE EDITION,1
2026-06,*,NISSAN,LEAF,1
2026-06,*,NISSAN,TEANA,1
2026-06,*,NISSAN,MARCH,1
2026-06,*,MERCEDES BENZ,E 350 e,90
2026-06,*,MERCEDES BENZ,C 220 d,50
2026-06,*,MERCEDES BENZ,C 350 e,41
2026-06,*,MERCEDES BENZ,GLA 200,34
2026-06,*,MERCEDES BENZ,GLC 350 e 4MATIC,38
2026-06,*,MERCEDES BENZ,E 220 d,33
2026-06,*,MERCEDES BENZ,CLS 220 d,29
2026-06,*,MERCEDES BENZ,CLE 300 4MATIC coupe,25
2026-06,*,MERCEDES BENZ,GLC 350 e 4MATIC coupe,23
2026-06,*,MERCEDES BENZ,GLC 220 d 4MATIC,13
2026-06,*,MERCEDES BENZ,EQE 350 4MATIC SUV,20
2026-06,*,MERCEDES BENZ,A 200,16
2026-06,*,MERCEDES BENZ,GLE 300 d 4MATIC,8
2026-06,*,MERCEDES BENZ,MERCEDES-AMG CLE 53,9
2026-06,*,MERCEDES BENZ,EQE 300,14
2026-06,*,MERCEDES BENZ,EQS 450 4MATIC SUV,15
2026-06,*,MERCEDES BENZ,AMG CLS 53 4MATIC,7
2026-06,*,MERCEDES BENZ,G 450 D,9
2026-06,*,MERCEDES BENZ,Maybach S 580 e,8
2026-06,*,MERCEDES BENZ,SPRINTER 419 CDI VAN,7
2026-06,*,MERCEDES BENZ,S 580 e,4
2026-06,*,MERCEDES BENZ,E 300 e,5
2026-06,*,MERCEDES BENZ,VITO 119 CDI TOURER,7
2026-06,*,MERCEDES BENZ,EQS 500 4MATIC,3
2026-06,*,MERCEDES BENZ,AMG CLE 53 4MATIC coupe,6
2026-06,*,MERCEDES BENZ,V 300 d,4
2026-06,*,MERCEDES BENZ,AMG GLE 53 HYBRID 4MATIC+,2
2026-06,*,MERCEDES BENZ,GLS 450 d 4MATIC,1
2026-06,*,MERCEDES BENZ,MERCEDES-AMG GLE 53,5
2026-06,*,MERCEDES BENZ,V300D,3
2026-06,*,MERCEDES BENZ,GLC 220 d,2
2026-06,*,MERCEDES BENZ,VITO 119 CDI,2
2026-06,*,MERCEDES BENZ,C 200 Coupe,2
2026-06,*,MERCEDES BENZ,GLC 220 d 4MATIC Coupe,1
2026-06,*,MERCEDES BENZ,AMG G 63,1
2026-06,*,MERCEDES BENZ,AMG EQE 53 4MATIC+,3
2026-06,*,MERCEDES BENZ,GLC 300 e 4MATIC Coupe,1
2026-06,*,MERCEDES BENZ,AMG GLC 43 4MATIC Coupe,2
2026-06,*,MERCEDES BENZ,AMG SL 43,1
2026-06,*,MERCEDES BENZ,V 250 d,2
2026-06,*,MERCEDES BENZ,AMG GLA 35 4MATIC,2
2026-06,*,MERCEDES BENZ,C 300 e,1
2026-06,*,MERCEDES BENZ,E 200 Coupe,1
2026-06,*,MERCEDES BENZ,SPRINTER 319 CDI,1
2026-06,*,MERCEDES BENZ,CLS 300 d,1
2026-06,*,MERCEDES BENZ,SPRINTER 419 CDI,1
2026-06,*,MERCEDES BENZ,G400 D PROFESSIONAL,1
2026-06,*,MERCEDES BENZ,G400 D AMG LINE,1
2026-06,*,MERCEDES BENZ,SPRINTER HYMER CAMPER VAN,1
2026-06,*,MERCEDES BENZ,Mercedes-Maybach S 580 e,1
2026-06,*,MERCEDES BENZ,G350 D,1
2026-06,*,ZEEKR,ZEEKR 7X,409
2026-06,*,ZEEKR,ZEEKR 009,327
2026-06,*,ZEEKR,ZEEKR X,79
2026-06,*,XPENG,G6 RWD Long Range,295
2026-06,*,XPENG,G6 RWD Standard Range,134
2026-06,*,XPENG,X9 LONG RANGE(EXECUTIVE),50
2026-06,*,XPENG,X9 FWD LONG RANGE,144
2026-06,*,XPENG,X9 FWD STANDARD RANGE,107
2026-06,*,XPENG,G6 AWD Performance,36
2026-06,*,XPENG,X9 LONG RANGE(LUXURY),7
2026-06,*,XPENG,X9 AWD LONG RANGE,25
2026-06,*,XPENG,X9 LONG RANGE,7
2026-06,*,XPENG,G6 LONG RANGE,5
2026-06,*,XPENG,G6 STANDARD RANGE,1
2026-06,*,XPENG,X9 STANDARD RANGE,3
2026-06,*,CHANGAN,LUMIN L DC,896
2026-06,*,CHANGAN,LUMIN,1
2026-06,*,SUZUKI,SWIFT GLX 1.2L CVT,73
2026-06,*,SUZUKI,SWIFT GL 1.2L CVT,80
2026-06,*,SUZUKI,FRONX 1.5L,80
2026-06,*,SUZUKI,CARRY 1.5L MT,35
2026-06,*,SUZUKI,SWIFT GL NEXT 1.2L CVT,20
2026-06,*,SUZUKI,XL7 1.5L,13
2026-06,*,SUZUKI,JIMNY 1.5L 4AT,3
2026-06,*,SUZUKI,CELERIO GL 1.0L CVT,3
2026-06,*,SUZUKI,CELERIO GX 1.0L CVT,2
2026-06,*,SUZUKI,CELERIO GA 1.0L MT,2
2026-06,*,SUZUKI,JIMNY SIERRA 4WD,4
2026-06,*,SUZUKI,JIMNY SIERRA JC 4WD,3
2026-06,*,SUZUKI,JIMNY SIERRA JC 1.5L,2
2026-06,*,SUZUKI,JIMNY SIERRA JC,1
2026-06,*,SUZUKI,SWIFT GL PLUS 1.2L CVT,1
2026-06,*,SUZUKI,CELERIO GL 1.0L,1
2026-06,*,SUZUKI,ERTIGA GX 1.5L,2
2026-06,*,SUZUKI,CIAZ RS CVT,1
2026-06,*,SUZUKI,SPACIA GEAR HYBRID XZ TURBO,1
2026-06,*,SUZUKI,CIAZ GL CVT,1
2026-06,*,SUZUKI,CELERIO GLX 1.0L,2
2026-06,*,SUZUKI,e VITARA,1
2026-06,*,WULING,Bingou SRDTH CCS2,5
2026-06,*,WULING,Binguo SRDTH,1
2026-06,*,WULING,Air EV LR,9
2026-06,*,HYUNDAI,STARIA,73
2026-06,*,HYUNDAI,SANTA FE,31
2026-06,*,HYUNDAI,STARGAZER,20
2026-06,*,HYUNDAI,PALISADE,16
2026-06,*,HYUNDAI,CRETA,1
2026-06,*,HYUNDAI,H-1,5
2026-06,*,HYUNDAI,IONIQ6,5
2026-06,*,OMODA,C5 EV MAX+,179
2026-06,*,OMODA,C5 EV Long Range Dynamic,6
2026-06,*,OMODA,C5 EV Long Range Ultimate,5
2026-06,*,RIDDARA,RD6 PRO 2WD,156
2026-06,*,RIDDARA,RD6 ECON,29
2026-06,*,RIDDARA,HORIZON 4WD,36
2026-06,*,RIDDARA,HORIZON PRO 4WD,27
2026-06,*,RIDDARA,RD6 86KWH 2WD,2
2026-06,*,RIDDARA,RD6 2WD,3
2026-06,*,VOLVO,EX40,58
2026-06,*,VOLVO,EX30,10
2026-06,*,VOLVO,EC40,37
2026-06,*,VOLVO,XC60,11
2026-06,*,VOLVO,ES90,26
2026-06,*,VOLVO,XC90,4
2026-06,*,VOLVO,EX90,9
2026-06,*,VOLVO,C40,3
2026-06,*,VOLVO,XC40,3
2026-06,*,VOLVO,S60,1
2026-06,*,VOLVO,V60,1
2026-06,*,MINI,Cooper SE RHD,94
2026-06,*,MINI,Aceman SE RHD,53
2026-06,*,MINI,Countryman S ALL4,14
2026-06,*,MINI,JCW E,13
2026-06,*,MINI,JCW Aceman E,8
2026-06,*,MINI,Cooper S Countryman RHD,7
2026-06,*,MINI,Cooper S Convertible RHD,1
2026-06,*,MINI,Cooper S Cabrio RHD,1
2026-06,*,MINI,Countryman SE ALL4 RHD,1
2026-06,*,MINI,Cooper S Hatch RHD,2
2026-06,*,MINI,Cooper S Clubman RHD,1
2026-06,*,KIA,CARNIVAL,32
2026-06,*,KIA,EV5,68
2026-06,*,KIA,CARNIVAL HEV 7P LUXURY,12
2026-06,*,KIA,SORENTO,8
2026-06,*,KIA,CARNIVAL HEV 7P PREMIUM,1
2026-06,*,KIA,EV9 GT LINE AWD,2
2026-06,*,KIA,GRAND CARNIVAL,1
2026-06,*,PORSCHE,CAYENNE S E-HYBRID COUPE,64
2026-06,*,PORSCHE,PANAMERA 4 E-HYBRID,7
2026-06,*,PORSCHE,MACAN,9
2026-06,*,PORSCHE,CAYENNE E-HYBRID COUPE,9
2026-06,*,PORSCHE,TAYCAN,13
2026-06,*,PORSCHE,911 CARRERA,2
2026-06,*,PORSCHE,718 CAYMAN STYLE EDITION,2
2026-06,*,PORSCHE,PANAMERA 4 E-HYBRID EXEC.,1
2026-06,*,PORSCHE,CAYENNE E-HYBRID,5
2026-06,*,PORSCHE,TAYCAN 4S,4
2026-06,*,PORSCHE,MACAN 4,1
2026-06,*,PORSCHE,718 BOXSTER STYLE EDITION,1
2026-06,*,PORSCHE,911 CARRERA T,2
2026-06,*,PORSCHE,PANAMERA 4S E-HYBRID,1
2026-06,*,PORSCHE,911 GT3,1
2026-06,*,PORSCHE,TAYCAN 4,2
2026-06,*,PORSCHE,911 GT3 WITH TOURING PACKAGE,1
2026-06,*,PORSCHE,TAYCAN 4 CROSS TURISMO,1
2026-06,*,PORSCHE,911 CARRERA GTS,1
2026-06,*,PORSCHE,911 GT3 WITH T.P.,1
2026-06,*,PORSCHE,911 DAKAR,1
2026-06,*,PORSCHE,911 SPIRIT 70,1
2026-06,*,PORSCHE,MACAN 2.0 PDK,1
2026-06,*,PORSCHE,718 SPYDER,1
2026-06,*,PORSCHE,MACAN GTS,1
2026-06,*,PORSCHE,PANAMERA TURBO S E-HYBRID,1
2026-06,*,PORSCHE,911 CARRERA COUPE,1
2026-06,*,AVATR,AVATR 11 LONG RANGE,82
2026-06,*,AVATR,AVATR 07 MAX,81
2026-06,*,AVATR,AVATR 07 ULTRA AWD,58
2026-06,*,AVATR,AVATR 11 ROYAL EDITION,16
2026-06,*,AVATR,AVATR 11 STANDARD RANGE,5
2026-06,*,DENZA,DENZA D9 FWD,184
2026-06,*,DENZA,DENZA D9 AWD,50
2026-06,*,HAVAL,H6 PLUG-IN HYBRID,11
2026-06,*,HAVAL,JOLION HYBRID,17
2026-06,*,HAVAL,H6 HYBRID,2
2026-06,*,HAVAL,H6 HEV ULTRA,4
2026-06,*,LEXUS,LM350H,17
2026-06,*,LEXUS,NX350H,18
2026-06,*,LEXUS,LM500H,6
2026-06,*,LEXUS,RX350H,6
2026-06,*,LEXUS,NX450H+,1
2026-06,*,LEXUS,RX450H+,2
2026-06,*,LEXUS,IS300h,1
2026-06,*,LEXUS,RZ350E,1
2026-06,*,LEXUS,RX500H,2
2026-06,*,LEXUS,RZ500E,3
2026-06,*,LEXUS,UX300H,2
2026-06,*,LEXUS,LM500H AWD,1
2026-06,*,LEXUS,LM500H EXECUTIVE 4-SEATER,1
2026-06,*,LEXUS,LC500 CONVERTIBLE,1
2026-06,*,FOTON,BJ1045V9JD4-R1,58
2026-06,*,FOTON,BJ1044V9JB3-R1,19
2026-06,*,FOTON,BJ1044EVJAR,1
2026-06,*,FOTON,BJ1031EVJA3,1
2026-06,*,FOTON,BJ1045V8JD3-FA,2
2026-06,*,LEAPMOTOR,B10 Design BEV,18
2026-06,*,LEAPMOTOR,C10 EV,11
2026-06,*,AUDI,TT Coupe Final Icon Black,4
2026-06,*,AUDI,A5 SB 40 TFSI S line eo,1
2026-06,*,AUDI,A5 CP 40 TFSI S line eo,3
2026-06,*,AUDI,Q5 SB 55 TFSIe q S lineBE,1
2026-06,*,AUDI,A5 SB e-hybrid q Tech Plus,3
2026-06,*,AUDI,A5 SB e-hybrid q Tech Pro,2
2026-06,*,AUDI,Q8 etron 55 q BE,2
2026-06,*,AUDI,Q8 60 TFSI e q S line BE,1
2026-06,*,AUDI,RS Q3 SB edition 10 years,1
2026-06,*,AUDI,A5 CP 40 TFSI S line,1
2026-06,*,AUDI,Q8 SB etron 55 q Sline BE,3
2026-06,*,AUDI,Q6 e-tron Performance,1
2026-06,*,AUDI,Q7 TFSI e q S line edition one,1
2026-06,*,AUDI,A4 AV 45 TFSI q S line IB,1
2026-06,*,AUDI,RS 4 AV q,1
2026-06,*,AUDI,A5 CP 45 TFSI q S line eo,1
2026-06,*,AUDI,A5 Avant e-hybrid q Tech Plus,1
2026-06,*,AUDI,A8L 60 TFSIe q Pstg Sline,1
2026-06,*,AUDI,e-tron GT quattro PF,2
2026-06,*,AUDI,Q8 SB e-tron 50 q S line,1
2026-06,*,NETA,NETA V-II,61
2026-06,*,GWM TANK,300 HYBRID,24
2026-06,*,GWM TANK,500 HYBRID,6
2026-06,*,HINO,XZU600R-WKMLST3,17
2026-06,*,HINO,XZU600R-WKTLST3,5
