period,registration_type,brand,model,units
2026-08,*,CHERY,V23 4WD PEAK,404
2026-08,*,CHERY,V23 2WD PLAY,3
2026-08,*,CHERY,TIGGO8 PHEV 4WD ELITE,17
2026-08,*,CHERY,TIGGO8 PHEV 2WD ESTEEM,6
2026-08,*,CHERY,Q QUINT,4
2026-08,*,CHERY,Q QOOL,2
2026-08,*,MAZDA,MAZDA 2,397
2026-08,*,MAZDA,MAZDA CX-30,125
2026-08,*,MAZDA,CX-3,51
2026-08,*,MAZDA,Mazda CX-5,51
2026-08,*,MAZDA,MAZDA6e,232
2026-08,*,MAZDA,MAZDA 3,12
2026-08,*,MAZDA,MAZDA CX-8,17
2026-08,*,MAZDA,Mazda BT-50,3
2026-08,*,MAZDA,MAZDA CX-3,5
2026-08,*,MAZDA,ROADSTER S SPECIAL PACKAGE,4
2026-08,*,MAZDA,ROADSTER SPIRIT RACING 12R,1
2026-08,*,NISSAN,KICKS,196
2026-08,*,NISSAN,SERENA e-POWER,125
2026-08,*,NISSAN,ALMERA,102
2026-08,*,NISSAN,NAVARA,78
2026-08,*,NISSAN,SERENA,38
2026-08,*,NISSAN,X-TRAIL e-POWER,28
2026-08,*,NISSAN,FAIRLADY Z,2
2026-08,*,NISSAN,GTR BLACK EDITION,1
2026-08,*,NISSAN,LEAF,1
2026-08,*,NISSAN,MARCH,1
2026-08,*,NISSAN,BLGURGWJ32EHAA----,1
2026-08,*,NISSAN,ELGRAND 250 HIGHWAY STAR,1
2026-08,*,NISSAN,NOTE,1
2026-08,*,NISSAN,FDWURTZK13EH5-----,1
2026-08,*,MERCEDES BENZ,E 350 e,79
2026-08,*,MERCEDES BENZ,C 220 d,70
2026-08,*,MERCEDES BENZ,C 350 e,40
2026-08,*,MERCEDES BENZ,GLA 200,36
2026-08,*,MERCEDES BENZ,GLC 350 e 4MATIC,30
2026-08,*,MERCEDES BENZ,E 220 d,28
2026-08,*,MERCEDES BENZ,CLS 220 d,16
2026-08,*,MERCEDES BENZ,CLE 300 4MATIC coupe,19
2026-08,*,MERCEDES BENZ,GLC 350 e 4MATIC coupe,33
2026-08,*,MERCEDES BENZ,GLC 220 d 4MATIC,17
2026-08,*,MERCEDES BENZ,EQE 350 4MATIC SUV,13
2026-08,*,MERCEDES BENZ,A 200,11
2026-08,*,MERCEDES BENZ,CLA 250+ electric,97
2026-08,*,MERCEDES BENZ,GLE 300 d 4MATIC,11
2026-08,*,MERCEDES BENZ,MERCEDES-AMG CLE 53,11
2026-08,*,MERCEDES BENZ,EQE 300,5
2026-08,*,MERCEDES BENZ,EQS 450 4MATIC SUV,12
2026-08,*,MERCEDES BENZ,AMG CLS 53 4MATIC,6
2026-08,*,MERCEDES BENZ,G 450 D,15
2026-08,*,MERCEDES BENZ,Maybach S 580 e,11
2026-08,*,MERCEDES BENZ,SPRINTER 419 CDI VAN,10
2026-08,*,MERCEDES BENZ,S 580 e,11
2026-08,*,MERCEDES BENZ,E 300 e,2
2026-08,*,MERCEDES BENZ,VITO 119 CDI TOURER,11
2026-08,*,MERCEDES BENZ,EQS 500 4MATIC,6
2026-08,*,MERCEDES BENZ,AMG CLE 53 4MATIC coupe,1
2026-08,*,MERCEDES BENZ,V 300 d,2
2026-08,*,MERCEDES BENZ,AMG GLE 53 HYBRID 4MATIC+,4
2026-08,*,MERCEDES BENZ,GLS 450 d 4MATIC,2
2026-08,*,MERCEDES BENZ,MERCEDES-AMG GLE 53,3
2026-08,*,MERCEDES BENZ,GLC 220 d,5
2026-08,*,MERCEDES BENZ,S 350 d,3
2026-08,*,MERCEDES BENZ,VITO 119 CDI,4
2026-08,*,MERCEDES BENZ,C 200 Coupe,3
2026-08,*,MERCEDES BENZ,GLC 220 d 4MATIC Coupe,2
2026-08,*,MERCEDES BENZ,AMG G 63,1
2026-08,*,MERCEDES BENZ,AMG EQE 53 4MATIC+,1
2026-08,*,MERCEDES BENZ,GLC 300 e 4MATIC Coupe,2
2026-08,*,MERCEDES BENZ,AMG GLC 43 4MATIC Coupe,1
2026-08,*,MERCEDES BENZ,AMG SL 43,3
2026-08,*,MERCEDES BENZ,GLE 350 de 4MATIC,3
2026-08,*,MERCEDES BENZ,AMG GLA 35 4MATIC,1
2026-08,*,MERCEDES BENZ,G450D AMG LINE,2
2026-08,*,MERCEDES BENZ,E 200 Coupe,1
2026-08,*,MERCEDES BENZ,GLS 350 d 4MATIC,2
2026-08,*,MERCEDES BENZ,G 450 D AMG-Line,2
2026-08,*,MERCEDES BENZ,AMG C43 4MATIC Coupe,1
2026-08,*,MERCEDES BENZ,GLB 200,1
2026-08,*,MERCEDES BENZ,AMG G63,1
2026-08,*,MERCEDES BENZ,S 560 e,1
2026-08,*,MERCEDES BENZ,AMG SL 55 4MATIC+,1
2026-08,*,ZEEKR,ZEEKR 7X,273
2026-08,*,ZEEKR,ZEEKR 009,186
2026-08,*,ZEEKR,ZEEKR X,229
2026-08,*,XPENG,G6 RWD Long Range,204
2026-08,*,XPENG,G6 RWD Standard Range,52
2026-08,*,XPENG,X9 LONG RANGE(EXECUTIVE),27
2026-08,*,XPENG,X9 FWD LONG RANGE,160
2026-08,*,XPENG,X9 FWD STANDARD RANGE,75
2026-08,*,XPENG,G6 AWD Performance,12
2026-08,*,XPENG,X9 LONG RANGE(LUXURY),5
2026-08,*,XPENG,X9 AWD LONG RANGE,55
2026-08,*,XPENG,X9 LONG RANGE,6
2026-08,*,XPENG,G6 STANDARD RANGE,1
2026-08,*,CHANGAN,LUMIN L DC,152
2026-08,*,CHANGAN,NEVO Q05,1032
2026-08,*,SUZUKI,SWIFT GLX 1.2L CVT,19
2026-08,*,SUZUKI,SWIFT GL 1.2L CVT,27
2026-08,*,SUZUKI,FRONX 1.5L,80
2026-08,*,SUZUKI,CARRY 1.5L MT,46
2026-08,*,SUZUKI,SWIFT GL NEXT 1.2L CVT,7
2026-08,*,SUZUKI,XL7 1.5L,11
2026-08,*,SUZUKI,JIMNY 1.5L 4AT,14
2026-08,*,SUZUKI,CELERIO GX 1.0L CVT,1
2026-08,*,SUZUKI,CELERIO GL UP 1.0L CVT,1
2026-08,*,SUZUKI,JIMNY SIERRA 4WD,2
2026-08,*,SUZUKI,JIMNY SIERRA JC 4WD,1
2026-08,*,SUZUKI,JIMNY SIERRA JC 1.5L,1
2026-08,*,SUZUKI,SWIFT GL PLUS 1.2L CVT,4
2026-08,*,SUZUKI,CELERIO GL 1.0L,1
2026-08,*,SUZUKI,CIAZ RS CVT,1
2026-08,*,SUZUKI,JIMNY NOMADE FC 4WD,2
2026-08,*,SUZUKI,HUSTLER TOUGH WILD TURBO,1
2026-08,*,ORA,GOOD CAT,1
2026-08,*,WULING,DARION EV,897
2026-08,*,WULING,Bingou SRDTH CCS2,4
2026-08,*,WULING,PORTA EV,46
2026-08,*,WULING,Air EV LR,7
2026-08,*,WULING,Binguo SRD,2
2026-08,*,HYUNDAI,STARIA,45
2026-08,*,HYUNDAI,SANTA FE,27
2026-08,*,HYUNDAI,IONIQ5,3
2026-08,*,HYUNDAI,STARGAZER,38
2026-08,*,HYUNDAI,PALISADE,26
2026-08,*,HYUNDAI,H-1,1
2026-08,*,HYUNDAI,KONA EV,1
2026-08,*,OMODA,C5 EV MAX+,537
2026-08,*,OMODA,C5 EV Long Range Max,1
2026-08,*,OMODA,C5 EV Long Range Dynamic,1
2026-08,*,RIDDARA,RD6 PRO 2WD,116
2026-08,*,RIDDARA,RD6 ECON,28
2026-08,*,RIDDARA,HORIZON 4WD,33
2026-08,*,RIDDARA,HORIZON PRO 4WD,7
2026-08,*,RIDDARA,RD6 86KWH 2WD,9
2026-08,*,RIDDARA,RD6 2WD,1
2026-08,*,VOLVO,EX40,21
2026-08,*,VOLVO,EX30,16
2026-08,*,VOLVO,EC40,21
2026-08,*,VOLVO,XC60,15
2026-08,*,VOLVO,ES90,22
2026-08,*,VOLVO,XC90,4
2026-08,*,VOLVO,EX90,2
2026-08,*,VOLVO,C40,1
2026-08,*,VOLVO,XC40,2
2026-08,*,VOLVO,S90,2
2026-08,*,VOLVO,S60,1
2026-08,*,MINI,Cooper SE RHD,65
2026-08,*,MINI,Aceman SE RHD,56
2026-08,*,MINI,Countryman S ALL4,21
2026-08,*,MINI,JCW E,10
2026-08,*,MINI,JCW Aceman E,6
2026-08,*,MINI,Cooper S Countryman RHD,3
2026-08,*,MINI,JCW RHD,2
2026-08,*,MINI,JCW Convertible RHD,1
2026-08,*,MINI,Cooper S Convertible RHD,1
2026-08,*,MINI,Cooper Hatch RHD,1
2026-08,*,MINI,Cooper S 5-Turer RHD,1
2026-08,*,KIA,CARNIVAL,20
2026-08,*,KIA,EV5,29
2026-08,*,KIA,CARNIVAL HEV 7P LUXURY,11
2026-08,*,KIA,SORENTO,24
2026-08,*,KIA,CARNIVAL HEV 7P PREMIUM,8
2026-08,*,KIA,EV9 GT LINE AWD,1
2026-08,*,KIA,EV9 EARTH LONG RANGE,1
2026-08,*,PORSCHE,CAYENNE S E-HYBRID COUPE,47
2026-08,*,PORSCHE,PANAMERA 4 E-HYBRID,9
2026-08,*,PORSCHE,MACAN,11
2026-08,*,PORSCHE,CAYENNE E-HYBRID COUPE,4
2026-08,*,PORSCHE,TAYCAN,3
2026-08,*,PORSCHE,911 CARRERA,3
2026-08,*,PORSCHE,718 CAYMAN STYLE EDITION,2
2026-08,*,PORSCHE,PANAMERA 4 E-HYBRID EXEC.,5
2026-08,*,PORSCHE,CAYENNE E-HYBRID,3
2026-08,*,PORSCHE,TAYCAN 4S,1
2026-08,*,PORSCHE,MACAN 4,2
2026-08,*,PORSCHE,911 CARRERA S,2
2026-08,*,PORSCHE,CAYENNE E-HYBRID COUPE P.,1
2026-08,*,PORSCHE,911 CARRERA T,1
2026-08,*,PORSCHE,911 S/T,1
2026-08,*,PORSCHE,TAYCAN 4,1
2026-08,*,PORSCHE,911 GT3 WITH TOURING PACKAGE,1
2026-08,*,PORSCHE,911 CARRERA CABRIOLET,1
2026-08,*,PORSCHE,911 DAKAR,1
2026-08,*,PORSCHE,718 CAYMAN,2
2026-08,*,PORSCHE,911 GT3 RS,1
2026-08,*,PORSCHE,CAYENNE E-HYBRID P.E.,1
2026-08,*,PORSCHE,718 SPYDER,1
2026-08,*,PORSCHE,TAYCAN TURBO CROSS TURIS,1
2026-08,*,AVATR,AVATR 11 LONG RANGE,40
2026-08,*,AVATR,AVATR 07 MAX,60
2026-08,*,AVATR,AVATR 07 ULTRA AWD,41
2026-08,*,AVATR,AVATR 11 ROYAL EDITION,16
2026-08,*,AVATR,AVATR 11 ULTRA,3
2026-08,*,DENZA,DENZA D9 FWD,59
2026-08,*,DENZA,DENZA D9 AWD,17
2026-08,*,HAVAL,H6 PLUG-IN HYBRID,8
2026-08,*,HAVAL,JOLION HYBRID,3
2026-08,*,HAVAL,H6 HEV ULTRA,6
2026-08,*,HAVAL,H6 HEV PRO,1
2026-08,*,LEXUS,LM350H,21
2026-08,*,LEXUS,NX350H,12
2026-08,*,LEXUS,LM500H,7
2026-08,*,LEXUS,RX350H,9
2026-08,*,LEXUS,NX450H+,4
2026-08,*,LEXUS,RX450H+,5
2026-08,*,LEXUS,IS300h,10
2026-08,*,LEXUS,RZ350E,10
2026-08,*,LEXUS,RX500H,3
2026-08,*,LEXUS,LBX,3
2026-08,*,LEXUS,RZ500E,3
2026-08,*,LEXUS,UX300H,1
2026-08,*,LEXUS,ES300h,1
2026-08,*,LEXUS,ไม่ระบุ,2
2026-08,*,FOTON,BJ1045V9JD4-R1,148
2026-08,*,FOTON,BJ1044V9JB3-R1,14
2026-08,*,FOTON,BJ1044EVJAR,19
2026-08,*,FOTON,eVIEWCONNECT,31
2026-08,*,FOTON,BJ1031EVJA4,18
2026-08,*,FOTON,BJ1031EVJA3,1
2026-08,*,FOTON,eTUNLAND,1
2026-08,*,FOTON,BJ1045V8JD3-FA,1
2026-08,*,LEAPMOTOR,B10 Design BEV,18
2026-08,*,LEAPMOTOR,C10 EV,10
2026-08,*,LEAPMOTOR,B10 Style BEV,1
2026-08,*,AUDI,TT Coupe Final Icon Black,1
2026-08,*,AUDI,A5 SB 40 TFSI S line eo,1
2026-08,*,AUDI,A5 SB e-hybrid q Tech Plus,1
2026-08,*,AUDI,A5 SB e-hybrid q Tech Pro,1
2026-08,*,AUDI,Q8 60 TFSI e q S line BE,1
2026-08,*,AUDI,Q8 TFSI e q S line edition one,1
2026-08,*,AUDI,A5 CP 45 TFSI q S line BE,1
2026-08,*,AUDI,Q6 e-tron Performance,1
2026-08,*,AUDI,Q3 35 TFSI S line,2
2026-08,*,AUDI,RS 4 AV q,1
2026-08,*,AUDI,Q3 SB 35 TFSI S line,1
2026-08,*,AUDI,A6 2.0 TDI,1
2026-08,*,NETA,NETA V-II,3
2026-08,*,NETA,NETA X,6
2026-08,*,GWM TANK,300 HYBRID,20
2026-08,*,GWM TANK,500 HYBRID,2
2026-08,*,HINO,XZU600R-WKMLST3,36
2026-08,*,HINO,XZU600R-WKTLST3,5
2026-08,*,GAC,M8 PHEV PREMIUM,29
2026-08,*,GAC,GN8 PHEV PREMIUM,2
2026-08,*,SUBARU,FORESTER 2.0i-S ES,2
2026-08,*,SUBARU,FORESTER 2.5i-S AWD CVT,7
2026-08,*,SUBARU,BRZ STI SPORTS,1
2026-08,*,SUBARU,BRZ STI SPORT YELLOW EDITION,1
2026-08,*,LAND ROVER,RANGE ROVER 3.0 LITRE T/C,2
2026-08,*,LAND ROVER,DEFENDER 2.0L T/C PETROL PHEV,8
2026-08,*,LAND ROVER,DEFENDER 3.0 LITRE T/C MHEV,2
2026-08,*,LAND ROVER,DEFENDER 2.0L T/C AWD AUTO SE,1
2026-08,*,PEUGEOT,408 P54 CG,1
2026-08,*,POER,SAHAR HYBRID,9
2026-08,*,FARIZON,SV9,3
2026-08,*,FARIZON,FARIZON SUPERVAN SV6,4
2026-08,*,FARIZON,SUPERVAN SV9,1
